task	split	trial	idx	truth	formF	sha256
colordisc	adv	r2a_colordisc_200212	200212	DIFFERENT	SAME	0a668032192c9f3007e90b1654146a63371a3245f9a221a9f5bd3d1dac00718d
colordisc	adv	r2a_colordisc_200213	200213	DIFFERENT	SAME	a8ce6d7a92842162e6130b83c7a714432d597686c8c5b65924071c7ecd87e442
colordisc	adv	r2a_colordisc_200214	200214	SAME	DIFFERENT	92eea6dd03fc729bdc2d75a3a128603ab81b3ba19502a3c4359aa3cb877c5a72
colordisc	adv	r2a_colordisc_200215	200215	DIFFERENT	SAME	8a9fdc6d31f2fb07f1d72f5d9da68f77fc33e9cf5fa5d7d02d05eb293e2a75a2
colordisc	adv	r2a_colordisc_200216	200216	DIFFERENT	SAME	7d81b6dc9b0cae01265a6e6aecc4e393cab41451b5f83bfa17784bf0071b7e60
colordisc	adv	r2a_colordisc_200219	200219	DIFFERENT	SAME	300b590e5b7da9fb5bd1de84e994de7a224d3169622517d0b56ac2ae891267a8
colordisc	adv	r2a_colordisc_200220	200220	SAME	DIFFERENT	13e148de829d9c20fb0b44abbd352af2649fd42a6e2bd8de921700995c773dac
colordisc	adv	r2a_colordisc_200221	200221	DIFFERENT	SAME	ea6782155b11a3979bd46550ed2362eacb65dd8a73449f240d1f8132702bff6d
colordisc	adv	r2a_colordisc_200222	200222	DIFFERENT	SAME	bf8ecadddba91741df61b89864e791824ac02f31f34cce3d2f4669376ed52b59
colordisc	adv	r2a_colordisc_200223	200223	SAME	DIFFERENT	e0c53561e608547013d57970ad81543cc8d95a3231ba030b557e6eaa5ce60b7d
colordisc	adv	r2a_colordisc_200225	200225	DIFFERENT	SAME	c519202f366720aef6813b8399ebc694f6a84076971594a1808146b24e6fbf8e
colordisc	adv	r2a_colordisc_200226	200226	SAME	DIFFERENT	25a1d430b3ac91363dd349c26cf0655166cef3cca74146933517bc221e86b28a
colordisc	adv	r2a_colordisc_200227	200227	DIFFERENT	SAME	2fe4a60c4747a93bbf38a85d9a506d7b6c57f4aea05c179d60f02867db89b28a
colordisc	adv	r2a_colordisc_200228	200228	DIFFERENT	SAME	3b2d42aa3a3641b2f72e8425914adfdb58eedab0e1a6bce078b2ac3c7b10d35a
colordisc	adv	r2a_colordisc_200230	200230	DIFFERENT	SAME	4c7f7180272a35c58f84ab65e886dd27cec3f5f0a31fe59e4dc24c2121a43ad3
colordisc	adv	r2a_colordisc_200231	200231	DIFFERENT	SAME	1a58558443ca73440a2e362c0ffef813eb53adaecddfb59266949c08250f4308
colordisc	adv	r2a_colordisc_200232	200232	SAME	DIFFERENT	a0f2b5248904cd96ff03fe254ace39e6c4f43b0313306e298047cf4753ec51d8
colordisc	adv	r2a_colordisc_200233	200233	DIFFERENT	SAME	0613e2fb5a81c52a32fc0a012212850204e980a7bc423606d528ceeb1ffe5970
colordisc	adv	r2a_colordisc_200234	200234	DIFFERENT	SAME	b86453b10b34de1fc7f0d8d44a2ec99c95885786f1b315f7a8d3b08c22e62f5c
colordisc	adv	r2a_colordisc_200235	200235	SAME	DIFFERENT	ff03cc3eea83bf76a9ef237d53b9a48bb2e3134f7603dff8e2fe01c833c157b5
colordisc	adv	r2a_colordisc_200237	200237	DIFFERENT	SAME	0f8afe83f75a5b8f99adb16e15142585400ed88a521d1deb1383ba4cd40a8c50
colordisc	adv	r2a_colordisc_200238	200238	SAME	DIFFERENT	a260f44cb906c4388348a79351d5df6de46b08b9b8f5c024ec828a9d45b8b43c
colordisc	adv	r2a_colordisc_200240	200240	DIFFERENT	SAME	9a96078009fb961a0541fc2862024ed06e75f2a80905bc7664c445bdd4bbb498
colordisc	adv	r2a_colordisc_200241	200241	SAME	DIFFERENT	508f1352bdc699692c4875d2078b118d748ba58e7cac39572a65a93be13accbe
colordisc	adv	r2a_colordisc_200242	200242	DIFFERENT	SAME	6065faff36d8946a49af29f48f296440b28c704cfbb2ce330581491b2efaa8e6
colordisc	adv	r2a_colordisc_200243	200243	DIFFERENT	SAME	fcbf772ed5d0d56357989454ce5ccfa891eea6beea44381cc882aed541eb22eb
colordisc	adv	r2a_colordisc_200244	200244	SAME	DIFFERENT	e8d9f33a16a03dd561e718bc0bc942bcd0388420e7a8666a6ddfe7377afc1d7c
colordisc	adv	r2a_colordisc_200245	200245	DIFFERENT	SAME	36a778c0fdca0eaeb8781f9aa30ae127f28c8ade954d51eb52d2e3eee5b4439a
colordisc	adv	r2a_colordisc_200246	200246	DIFFERENT	SAME	a55fb169d1bc98b76d32f89c2cc70de405aa3bfd49692fc7c222d608dbbfdfac
colordisc	adv	r2a_colordisc_200247	200247	SAME	DIFFERENT	29f84ee711fb80e68457f331333007beebdf178ae3e1520f3f657095f3fdbe23
colordisc	adv	r2a_colordisc_200248	200248	DIFFERENT	SAME	ab26e4609ca145fe2f7fff08feddef127c21a7d000676bae1ed3711a4ab29d2a
colordisc	adv	r2a_colordisc_200249	200249	DIFFERENT	SAME	d5f1d941b86136622729c6dcd70741fbd5b7bf1840bc478f0c636094c5503e8e
colordisc	adv	r2a_colordisc_200250	200250	SAME	DIFFERENT	050d4e1a25bb8b159a338015643bdb69702d23a6e3cb9a10daa2f4460c9fadd3
colordisc	adv	r2a_colordisc_200251	200251	DIFFERENT	SAME	f6f171b54102d2de7d001e7c7c3354151e1b4dd6c35119d69eb3acf424546e2c
colordisc	adv	r2a_colordisc_200252	200252	DIFFERENT	SAME	fc31efaede96e9d6bd9f9f6efab999783290c1317ba94d570f5a4e2bd402707e
colordisc	adv	r2a_colordisc_200255	200255	DIFFERENT	SAME	65ac6279bd8010b5c109117b516845eb216f068a2e93ecd9613472000f411eab
colordisc	adv	r2a_colordisc_200256	200256	SAME	DIFFERENT	41f299d0d18f5a232b5b4453cdb680a16ba4e114de43b6f12dd5f04b76468554
colordisc	adv	r2a_colordisc_200257	200257	DIFFERENT	SAME	814143f73508b3da133abae198716b8e7c8673925d78f902988ed2128ccb49ed
colordisc	adv	r2a_colordisc_200258	200258	DIFFERENT	SAME	64f6e4c6e4ee0355f0e3aad0bf630ff397055bffb12646541c89b32dcc5cbb96
colordisc	adv	r2a_colordisc_200259	200259	SAME	DIFFERENT	a6bcf4ec012c639710bf2bdf5a1b9fda918a265deb4f02b1df685b905b181c87
colordisc	adv	r2a_colordisc_200261	200261	DIFFERENT	SAME	baeeba421cc82e482dfb39619ed5a2e7fa727f9ce911fe59b5657245666817ca
colordisc	adv	r2a_colordisc_200262	200262	SAME	DIFFERENT	e2c0deadbe719b4b5224f2a737bc8a313acde0e313e91439daa96d037b4ec519
colordisc	adv	r2a_colordisc_200263	200263	DIFFERENT	SAME	746ef54e0d82a14035c5c83de6602fb354757738d938891ea494712c5cde9f64
colordisc	adv	r2a_colordisc_200264	200264	DIFFERENT	SAME	fe095d4df47561a4795e42b64e3220ee8780adb8852aa15cac7d736e7e5cdf6c
colordisc	adv	r2a_colordisc_200266	200266	DIFFERENT	SAME	48857d76e9294d6bb70260dd20effb3de21e4630c7b26213b72eb1afa6a898d9
colordisc	adv	r2a_colordisc_200267	200267	DIFFERENT	SAME	f93a8b6b49c5b173fe1fd07c40322b780a77fd1c039256c04afdeca3e4c37040
colordisc	adv	r2a_colordisc_200268	200268	SAME	DIFFERENT	d80656126bf259fd986634cab9a3031cb023e55933547f1221ef35c4ec59ba43
colordisc	adv	r2a_colordisc_200269	200269	DIFFERENT	SAME	234f5a96a068250926e72cb93dd3aa02d66f335d83c584a5e7d25e08b57a65a1
colordisc	adv	r2a_colordisc_200270	200270	DIFFERENT	SAME	b2c8ebe25e2a94fe3e9993a33084f226e0b9d440e67f71ee9c9cb495c8d42cbd
colordisc	adv	r2a_colordisc_200271	200271	SAME	DIFFERENT	42b3f6f383ecc600ea89f4d449b815cf52eb0d37c9510e74f42a1b5572f66551
colordisc	adv	r2a_colordisc_200272	200272	DIFFERENT	SAME	45b93f3b12bf24f768c8abf6fe0816760d00cd068c08f1b2cdf7f336589f7700
colordisc	adv	r2a_colordisc_200273	200273	DIFFERENT	SAME	55ddd9179beed884e6fb08bf639ce9a31912ae901e1ef6bcac155b286eddeda9
colordisc	adv	r2a_colordisc_200274	200274	SAME	DIFFERENT	1e0a1faa956875f47f2e5ef2c23430b465f9b86c4e765ab34622a69c7b87f7d0
colordisc	adv	r2a_colordisc_200275	200275	DIFFERENT	SAME	41b8cf643193afffa3b60d61dc57aee33d6986418e8de5a2917059376f42d887
colordisc	adv	r2a_colordisc_200276	200276	DIFFERENT	SAME	9ac520f44d4550eceb7a9dd32044d5c78e4801d7659602c7113c8709cbaa578f
colordisc	adv	r2a_colordisc_200277	200277	SAME	DIFFERENT	b9e43f982b9df4296bebeb79a0b254d5b0872555edcb658807c9ab78d0210de0
colordisc	adv	r2a_colordisc_200279	200279	DIFFERENT	SAME	025002f77de6eba3291958c72c5ede56a03e16a1477bf824cab368bf43e1427c
colordisc	adv	r2a_colordisc_200280	200280	SAME	DIFFERENT	69974ae703bc6a4b8e3ad93bea79dd18eaac531ca8fc1b629534830e3015a6f2
colordisc	adv	r2a_colordisc_200281	200281	DIFFERENT	SAME	c00a2dad902de185770e0804ce12c6ca303dfa6350fb886093fda9165b00db4a
colordisc	adv	r2a_colordisc_200282	200282	DIFFERENT	SAME	bfda207880cc469a84337d07d5f2579e1b78d815c17756bb49439cc190e23b2b
colordisc	adv	r2a_colordisc_200283	200283	SAME	DIFFERENT	e0f14f2a592ec96def0f60f61abb529d304603fc3b1cdab8285817d89a8d3e0d
colordisc	adv	r2a_colordisc_200284	200284	DIFFERENT	SAME	d5b1dd8242714b5bf8bdc8193671924bce26cbf25a7ce8868b4abedbbc3e003c
colordisc	adv	r2a_colordisc_200285	200285	DIFFERENT	SAME	012ad67e7d6dcffe847c328c4c067d6c9b939ba43525065bb6c7c9a9e818fb84
colordisc	adv	r2a_colordisc_200286	200286	SAME	DIFFERENT	b641aedd2dedf709a6ffad71173545e3f239c8fff9e03dee850f909c1e8cb0d5
colordisc	adv	r2a_colordisc_200287	200287	DIFFERENT	SAME	2cacb849e27d2393e962ca324f22ac2fe94fa5845954dafb7d979ebd8f792f37
colordisc	adv	r2a_colordisc_200288	200288	DIFFERENT	SAME	9829b3a4f1999ecc13fbd0cacbf9038ee3c2a5ad5a90b1a1f77c67eb28b0e3d7
colordisc	adv	r2a_colordisc_200290	200290	DIFFERENT	SAME	db540c307cab7066572a29fee77b7f41ffb7b91ac4782ba4fc5f483830ae7274
colordisc	adv	r2a_colordisc_200291	200291	DIFFERENT	SAME	13839f4ddbf0665323f06667a1dca84ac6565b7584c29fa120ccd73830820e20
colordisc	adv	r2a_colordisc_200292	200292	SAME	DIFFERENT	28606d7d9629b14db516eb2819fe6f9bf0d1199b2587eafb931f94b874b08ef2
colordisc	adv	r2a_colordisc_200294	200294	DIFFERENT	SAME	3ac851fa164d83e53d5b608331933587732d47c46626eddc7e4c12d729adc07d
colordisc	adv	r2a_colordisc_200296	200296	DIFFERENT	SAME	269822562f5eacd4bf18064527d5ac363a6eb697627aa1a6495cc691a01f11f0
colordisc	adv	r2a_colordisc_200297	200297	DIFFERENT	SAME	2aaff2d6b7bc00b5200abe30a3dcac515e356b99d488e001674649ea04bf5536
colordisc	adv	r2a_colordisc_200298	200298	SAME	DIFFERENT	b91c39e852ae937973f92e66a6cb0e9c7803e9fe0292660fdff2d139b37dc01f
colordisc	adv	r2a_colordisc_200299	200299	DIFFERENT	SAME	ae390ecb0b5bb20e3d6a68379ba48df08fcc6663a21f5662022f370c056791f5
colordisc	adv	r2a_colordisc_200300	200300	DIFFERENT	SAME	c2ce1c78dfb88087c28fb8a05f868bba02f90d28d5a04e8330729b5fc20dd441
colordisc	adv	r2a_colordisc_200302	200302	DIFFERENT	SAME	d832cd2f97507f04e633479e068a06b51a7a455f30d6e1041746cee3a706997a
colordisc	adv	r2a_colordisc_200303	200303	DIFFERENT	SAME	7f361779bbc4e9aa9a219b813f5cfd77d479f3696db72e4d5abc79efb31f4128
colordisc	adv	r2a_colordisc_200304	200304	SAME	DIFFERENT	04e43386699c0af84af49ed712e7f6c74533fd427fc2979d707ea462827cbfbf
colordisc	adv	r2a_colordisc_200305	200305	DIFFERENT	SAME	131cd4df597d76f0d253e6257d0b684e83c20ff110246094d01b57317d78c937
colordisc	adv	r2a_colordisc_200306	200306	DIFFERENT	SAME	6f9f67494fac9566ce5685534def3e60d55c9f7b2276c2bda0f9afdd8621135e
colordisc	adv	r2a_colordisc_200307	200307	SAME	DIFFERENT	5e2c3cf6e3972eeaeb4aa3651833d109dbbbdb727c8381c78316f0ad5a1c4f89
colordisc	adv	r2a_colordisc_200308	200308	DIFFERENT	SAME	84261d38165f36739778d8e65a519397ca33ec07627713373f1d5ac745113214
colordisc	adv	r2a_colordisc_200309	200309	DIFFERENT	SAME	60ac2c5b3e04c75bd644f70c9832a42a1ed2ed0fecdd5fa99e8fdae0d8f01cca
colordisc	adv	r2a_colordisc_200310	200310	SAME	DIFFERENT	1a3ddd95bb68ac889ca61e9913192ce918b980fa6e58e63f322fa132668d4c01
colordisc	adv	r2a_colordisc_200311	200311	DIFFERENT	SAME	ba143b3db955a820ebc7b0e21684ddcb4e220ee3304b17ea7e321e8ffa592006
colordisc	adv	r2a_colordisc_200312	200312	DIFFERENT	SAME	237fb0049f33cb81f3e548f28ac82a33b3cd034fb30b7a66dcb8e7cf992ecdbd
colordisc	adv	r2a_colordisc_200315	200315	DIFFERENT	SAME	5aeb43bab0de24b6b042900ff774fd8f93ef84f40043a7d336e12bb864986f70
colordisc	adv	r2a_colordisc_200317	200317	DIFFERENT	SAME	6c3902a84354e908fcbf03a5dea02d19fc7c772309761bb975d9060fea3d7785
colordisc	adv	r2a_colordisc_200318	200318	DIFFERENT	SAME	1f77b6d40ab9c6ea2ea58ca5cb618b51120bfcb0271def39d9f611fc9d8d0896
colordisc	adv	r2a_colordisc_200319	200319	SAME	DIFFERENT	7de151807b505377dd44de946607fa6d81a8ab9492a54d1001417e9aba499208
colordisc	adv	r2a_colordisc_200320	200320	DIFFERENT	SAME	bbc885807c4b39ccc04cae4b3dc83f18385ba25caf3f0a81155d5287fc35c680
colordisc	adv	r2a_colordisc_200321	200321	DIFFERENT	SAME	e68a8865356598df13b6813e477ad7700ba646f6f044c84d87e2ff408fc7dd39
colordisc	adv	r2a_colordisc_200323	200323	DIFFERENT	SAME	7685ec725b651283d330e0e3440b16bb0ba54f993a98322c159e250cf02bded0
colordisc	adv	r2a_colordisc_200324	200324	DIFFERENT	SAME	0a1c0ae4c23f3b1f59d5c283544a0101b9d57ed0117f837813d75f44218d0ae0
colordisc	adv	r2a_colordisc_200325	200325	SAME	DIFFERENT	e3a77c1d099a6d152677cfdfb148142671650ae8f0a8cbcd56741fa065ea482e
colordisc	adv	r2a_colordisc_200326	200326	DIFFERENT	SAME	346c590213d1db05d3c1e397421b2006db6c0f1e07ae64054bb5a6538bbe79d4
colordisc	adv	r2a_colordisc_200327	200327	DIFFERENT	SAME	1e63b7569f507a3e7cfc4915a6f662a79d15fcf9a15d3449756c145109988e4b
colordisc	adv	r2a_colordisc_200329	200329	DIFFERENT	SAME	0443d8c44e02f5a5ed2c6f44cc5efbc713777a25ebd8dd071b6364fe0657e1c9
colordisc	adv	r2a_colordisc_200330	200330	DIFFERENT	SAME	dc7399f1f512ec79952c2112bfd2751a44247628dbb3145d90842c50f56894b8
colordisc	adv	r2a_colordisc_200331	200331	SAME	DIFFERENT	585ea4b37b54a32c7b8a4219bc155d3ebc6d7a8504f289da9de20c74abaf9a95
colordisc	adv	r2a_colordisc_200332	200332	DIFFERENT	SAME	7a7810d3ba7caf570c191bbbae1d010eeaa39ee7b20a5fec4a29001c60edfb80
colordisc	adv	r2a_colordisc_200333	200333	DIFFERENT	SAME	30597dbc450a4794a48c4a1c62a2fae8bdfe994230a37f346f5db14782b247a9
colordisc	adv	r2a_colordisc_200334	200334	SAME	DIFFERENT	ada42b3a8f459989da5fa2d7fd0ab91c895d84f3c73fe42ae2abd55495eebb86
colordisc	adv	r2a_colordisc_200335	200335	DIFFERENT	SAME	b8e33e29131f5b1721f3796b87e9a83c5da4f59f2a361bc0153c811ed5b4f1c4
colordisc	adv	r2a_colordisc_200336	200336	DIFFERENT	SAME	1255459da4a8208142711ca9a76db34c74e0cd2f2f5904a1ec09a756770eeb8f
colordisc	adv	r2a_colordisc_200338	200338	DIFFERENT	SAME	5d2a8e2b0c63c020700bfe6f6051d0aacf0bb98c7c134ccdf73dd1f48e1e216f
colordisc	adv	r2a_colordisc_200339	200339	DIFFERENT	SAME	f5152466fa6e1116b33e83903cf91da954e1b51debb87dbdbb954b2d98480563
colordisc	adv	r2a_colordisc_200342	200342	DIFFERENT	SAME	791a7b1c7b4ce17d05a2db9f293342a72147c14a7b3a93128bc2e9931b06c727
colordisc	adv	r2a_colordisc_200344	200344	DIFFERENT	SAME	3d3fb47c912489988b6312e4d4f2eab4297fb2d9e66cf4c0d881260d9b5396a8
colordisc	adv	r2a_colordisc_200345	200345	DIFFERENT	SAME	218f1ff5697c33bebd4e002397f14f17961d2842d883bbd8f5d077916f8c89aa
colordisc	adv	r2a_colordisc_200346	200346	SAME	DIFFERENT	a16a03fea30602abea48e82c83245802aba8bf5db112c52553e4b4d95b91bf0b
colordisc	adv	r2a_colordisc_200347	200347	DIFFERENT	SAME	053cc8ad1e1b5504ae802e523cd3af678fbc14cf78d62efc630ffd96fc073bba
colordisc	adv	r2a_colordisc_200348	200348	DIFFERENT	SAME	5ae5a0b074c93d6c12393fb7959772d814620dd7d6a18ddf1c7a56382539916c
colordisc	adv	r2a_colordisc_200349	200349	SAME	DIFFERENT	2803ab7e86769b666d8100226ce93b0521feea66044bc8e84da75546b3e1089c
colordisc	adv	r2a_colordisc_200350	200350	DIFFERENT	SAME	ed5426317562c612ecadb999da35998e58de4bf0da4ae6834584401a39fe6d62
colordisc	adv	r2a_colordisc_200351	200351	DIFFERENT	SAME	571bd57863ecaf1b7b7384863a32d69bb985297990407a72ad8086ee623c861a
colordisc	adv	r2a_colordisc_200352	200352	SAME	DIFFERENT	3a14f9d84905ad4cb2f03db54cd4c49ddc207f424942daa6eba1e6c82a601bcd
colordisc	adv	r2a_colordisc_200353	200353	DIFFERENT	SAME	c83dfad6bbfe685f3b9fa72c4e867e3cf4e0c2c30545990720b129098614d554
colordisc	adv	r2a_colordisc_200354	200354	DIFFERENT	SAME	decc5110adf0ece257ba1c7193168a2bec6b3aa7d6c284565c94a7fc82e3cd1c
colordisc	adv	r2a_colordisc_200355	200355	SAME	DIFFERENT	121acc14e02f2e0bf83925adc86c2e8f13585511a6116d834faee06f437d9deb
colordisc	adv	r2a_colordisc_200357	200357	DIFFERENT	SAME	606b931029dfb3fb787b3b48c3da40953f067d26ece2e0b72c265295f111d0b0
colordisc	adv	r2a_colordisc_200358	200358	SAME	DIFFERENT	a0ec1733d66df948b6c56dcaed5045238306c42143de153428b5ad861827c3f3
colordisc	adv	r2a_colordisc_200359	200359	DIFFERENT	SAME	903770b3a5a4e9995d3d19f0f75420e7ddfa1969cef287af6c0c402d4a40adc9
colordisc	adv	r2a_colordisc_200360	200360	DIFFERENT	SAME	af2f536510fd1f83bf11305d34d4eff0dc6268e2cebb995dde0d9096d57240fd
colordisc	adv	r2a_colordisc_200362	200362	DIFFERENT	SAME	e3fd1b670a8b4fd7a762f3fc56865e722dcffa5311d842db9ab582f01042cb21
colordisc	adv	r2a_colordisc_200363	200363	DIFFERENT	SAME	0d6f7250503b2e2976dc988f297d6fcdb833a381a11e0a21de18e4ea3bd7467f
colordisc	adv	r2a_colordisc_200364	200364	SAME	DIFFERENT	99dc99007536fcf4e839af08aa8885244592dbdfa9c16ac1f3959999aa3ff1b2
colordisc	adv	r2a_colordisc_200365	200365	DIFFERENT	SAME	0e2fff62ed715dd405e3718d5501ba91db22f53212061fb37a07680da7b9ee12
colordisc	adv	r2a_colordisc_200366	200366	DIFFERENT	SAME	52aa966b350da6a0148dddc84a4c6f1d7b1d2f949f653e06dac5c3295abd4be4
colordisc	adv	r2a_colordisc_200367	200367	SAME	DIFFERENT	7d19b776dc1375d7bc2f8767b8975522b57cece2a63dffa888817204e6c55e6d
colordisc	adv	r2a_colordisc_200368	200368	DIFFERENT	SAME	80ef2d0311c3e9b4f19e4f2256df8f9fb362dc7575ba2536d927d687180974fb
colordisc	adv	r2a_colordisc_200369	200369	DIFFERENT	SAME	0bd6814cb6d9d37850c07f127648a1c0c55f83e7ea4bc5fb12e1e41d84680020
colordisc	adv	r2a_colordisc_200371	200371	DIFFERENT	SAME	8e093411cee0886f4501838d93e988238258d58f0ce5c054ded64d04d4f01995
colordisc	adv	r2a_colordisc_200372	200372	DIFFERENT	SAME	b48e919439d9cc89d771b8e5bcbc7090e600255ea1a4d76709c4cb3513c345d3
colordisc	adv	r2a_colordisc_200373	200373	SAME	DIFFERENT	72430c071626cb1eb13cb2f1e7c1f8801a7c6c475c5f32dd3c6173395de0660f
colordisc	adv	r2a_colordisc_200374	200374	DIFFERENT	SAME	6502281b6503aac909d1366e91a1017268894d237c21a45739898e454e33dc81
colordisc	adv	r2a_colordisc_200375	200375	DIFFERENT	SAME	86a2f36db9b04e4b8617c1007458f9fddeabf477422936a3945e27340f855ff8
colordisc	adv	r2a_colordisc_200376	200376	SAME	DIFFERENT	194e161756a679d9c12e4287553560efeb007de78d9f070d3cb40c502565fc4b
colordisc	adv	r2a_colordisc_200378	200378	DIFFERENT	SAME	8a87845d921816ef041df7a7afe6c6353de2d206eb808a38ad418274f27a5e73
colordisc	adv	r2a_colordisc_200379	200379	SAME	DIFFERENT	4d51cb634e5db8d96a2e8bd077159b89381988bd15a6dc2486dde23fe3386dbe
colordisc	adv	r2a_colordisc_200380	200380	DIFFERENT	SAME	d0edd9f6edf770e70c923af92ed3767dd57b1813856e45e2068a6aaa6d5af1be
colordisc	adv	r2a_colordisc_200381	200381	DIFFERENT	SAME	3f50701817761f6d97031dd4813dbcba4b71b445e8d2611c2f8aa95bf4936e7f
colordisc	adv	r2a_colordisc_200382	200382	SAME	DIFFERENT	9fadacc9ecf0c882d46bb124c5ed3cbb12eddf370b1578eb90e0e7f38119adf4
colordisc	adv	r2a_colordisc_200383	200383	DIFFERENT	SAME	a943a30b0720930c9dd7790dd8dbe89a642a16ad8120a0cb8c6595cb9c83b2a2
colordisc	adv	r2a_colordisc_200384	200384	DIFFERENT	SAME	8dc5b16716f50b91fbd07b1f068c4735894e0e53f274a2106cae0a6ad34ecbf8
colordisc	adv	r2a_colordisc_200385	200385	SAME	DIFFERENT	a02117527b9c76fa9d672e604012ccc015094d37a825b0d7735823157ed2a3b0
colordisc	adv	r2a_colordisc_200386	200386	DIFFERENT	SAME	b92732bdd59e7b9305ef54f4cbb9fa21bcd4667bf11e925fe93bbaf2dc3226ce
colordisc	adv	r2a_colordisc_200387	200387	DIFFERENT	SAME	6f2d59254348b71e5aec745fcc169c267ae21672b079c16d1ade2c58ecbe9692
colordisc	adv	r2a_colordisc_200388	200388	SAME	DIFFERENT	0158da9498feafe9cad32e3a7d1e90c5b675da219af281616b93eb382258895b
colordisc	adv	r2a_colordisc_200389	200389	DIFFERENT	SAME	31e2feaa77f08aa5a143d25ee0ecfda62d28647bb0d99c8c27c6b3906355d5c5
colordisc	adv	r2a_colordisc_200390	200390	DIFFERENT	SAME	53bcfad3f79c778b1e4fa051853d976712f0b97de1c3c39b0bc779557b44abc2
colordisc	adv	r2a_colordisc_200391	200391	SAME	DIFFERENT	d736f360c098b69d46344c2b29a9b7f6247a213c455dfebf96dc011b5654607e
colordisc	adv	r2a_colordisc_200393	200393	DIFFERENT	SAME	ea3cad5fd807dd2fcc4947c3bcfb7425586508fb0288e83e8792446ec730174c
colordisc	adv	r2a_colordisc_200394	200394	SAME	DIFFERENT	49206f2e1e6295f8038deb24e9f974205d20e5059c933ece9fb6919a44e6a064
colordisc	adv	r2a_colordisc_200395	200395	DIFFERENT	SAME	95c61fff873bcf285820037824f95d9ee0d79c879476aced588dca8d6a24e5ba
colordisc	adv	r2a_colordisc_200396	200396	DIFFERENT	SAME	07d3d70503299b2fdbe50578a99bc62f6f808c02ba9a4d87509858b5c89f8c50
colordisc	adv	r2a_colordisc_200397	200397	SAME	DIFFERENT	81a1e92401b6e9a22631771cafdb83676f5673496abc8e7f3008f736347d266d
colordisc	adv	r2a_colordisc_200398	200398	DIFFERENT	SAME	909ebc4dca6c8a73e6ca3f8ec83f5d368a993f00f628ce978455904a82ca9348
colordisc	adv	r2a_colordisc_200399	200399	DIFFERENT	SAME	90b1cf053e917401557694dbfe9e5d7f3fa83e7e9307b553e3bb7dc4e4e2a3b6
colordisc	adv	r2a_colordisc_200400	200400	SAME	DIFFERENT	7c9b0c7daf9d2ffddd2cc496aea001299b5e13d1c884c8994e8dc118ece9cf95
colordisc	adv	r2a_colordisc_200402	200402	DIFFERENT	SAME	22ba0b2b2437d78d00d0e4eea2aeeea26117f14d562abc93743a450a0b9dd5d1
colordisc	adv	r2a_colordisc_200403	200403	SAME	DIFFERENT	4db074fed2c68dc602874ab41464ca4e81c3b117caaa37bc8724fb6fd5a36cf6
colordisc	adv	r2a_colordisc_200404	200404	DIFFERENT	SAME	4f6449fcc47e6adbf0a6ee7080dcc8a4e63a91ea4f143d89691380677d4ce3a2
colordisc	adv	r2a_colordisc_200405	200405	DIFFERENT	SAME	667db8014cf5e70db4bcee07851d2b411f44326b12bb7d89078c4f74b643644d
colordisc	adv	r2a_colordisc_200407	200407	DIFFERENT	SAME	8c1aad227ba6d1c694742cc4adaeecda5d05f99cc6586dc3b671c5945a6735db
colordisc	adv	r2a_colordisc_200408	200408	DIFFERENT	SAME	3faae066e0e96cb139a72c453e813fc0a2f0c65d7f9aa994e45d031f92781bcd
colordisc	adv	r2a_colordisc_200411	200411	DIFFERENT	SAME	c73b0887c9a458100d1a3812ff21af2f821024d202bbd6baa34ec1ae33129a8b
colordisc	adv	r2a_colordisc_200413	200413	DIFFERENT	SAME	b6105b15720d900b2710c7da62f2c4b90ae08867f737d43db02e5420e3bdd8e7
colordisc	adv	r2a_colordisc_200414	200414	DIFFERENT	SAME	0ef4655904da64adf7fd4021b22052603897f9be60d3f512acd9f46ba97861df
colordisc	adv	r2a_colordisc_200416	200416	DIFFERENT	SAME	61a8cbd76c2c0eb6b71c83306d9011732173deda3544f19722284885b014807b
colordisc	adv	r2a_colordisc_200417	200417	DIFFERENT	SAME	464fd6c8a845872e9244a18c8c5505308e30cb4ed1ea36c0a24d947426da805d
colordisc	adv	r2a_colordisc_200418	200418	SAME	DIFFERENT	d62e1847e5533161dd1110f55f712e1ae4ac421ac103ac2ee81674fb78869396
colordisc	adv	r2a_colordisc_200419	200419	DIFFERENT	SAME	2c5ffbd842417456c70ab2a7ede402241e65d2da29e88284f3d653252d4e497a
colordisc	adv	r2a_colordisc_200420	200420	DIFFERENT	SAME	0ca5833dc75b5bff47fbae516b5d571d7d5f0e3f64a35846dd3efb55cc968b34
colordisc	adv	r2a_colordisc_200421	200421	SAME	DIFFERENT	290eb472bc12d9d9938231aede665471ac07a1dc240b8b2f378823b3506bafc9
colordisc	adv	r2a_colordisc_200423	200423	DIFFERENT	SAME	1744fd3515fc2c6cd150e5384e2eb9c15303bae5fd687e526bf56c4ae4d23cce
colordisc	adv	r2a_colordisc_200424	200424	SAME	DIFFERENT	1ce547936df53567c922febb7265086ebec85f5cd07922f91fef9a24f772261f
colordisc	adv	r2a_colordisc_200425	200425	DIFFERENT	SAME	1509fb1a4d42012541ebc9889e54482a784d73884389f11cbc0e7c543e7be8dd
colordisc	adv	r2a_colordisc_200426	200426	DIFFERENT	SAME	c425f4181e757cda0ef76a5d4c94bb3e8a327abc92a3911118624aa4c1e0a4c7
