item_id	func_name	file	subsystem	byte_start	byte_end	n_bytes	sha256	sig_line
dp2-0494	sqlite3_malloc64	malloc.c	mem	1348553	1348710	157	6b76a0f1bd458e4dc1d468d0790811e1b201eaa1f704000d9088943e5c74935c	SQLITE_API void *sqlite3_malloc64(sqlite3_uint64 n){
dp2-0495	sqlite3MallocSize	malloc.c	mem	1349082	1349238	156	bb006f8889dbf950db28c6a0130d80350a7078be14a717f7809c65b3d33d32cb	SQLITE_PRIVATE int sqlite3MallocSize(const void *p){
dp2-0496	sqlite3DbMallocSize	malloc.c	mem	1349457	1350350	893	65494fb0dc4fafa1a4a1bbbcef68c5079496e89b03d72b4d09aaebc924563f47	SQLITE_PRIVATE int sqlite3DbMallocSize(sqlite3 *db, const void *p){
dp2-0497	sqlite3_free	malloc.c	mem	1350625	1351146	521	a58829aa39cebbfc0d50cee41d13a7935cba9c9091ef9f45ad186229192a95c9	SQLITE_API void sqlite3_free(void *p){
dp2-0498	sqlite3DbFreeNN	malloc.c	mem	1351569	1352909	1340	a978a498573bf113a88b3ac241745b17f642baabc4dcf1bc9896037dfc42fe24	SQLITE_PRIVATE void sqlite3DbFreeNN(sqlite3 *db, void *p){
dp2-0499	sqlite3DbFree	malloc.c	mem	1354135	1354280	145	3e52e8ab0eab13e532dcc49e5a4d385548a7435241c9ee3b4433dc27ca478dc1	SQLITE_PRIVATE void sqlite3DbFree(sqlite3 *db, void *p){
dp2-0500	sqlite3_realloc	malloc.c	mem	1356281	1356490	209	b61e585f08cec25672b05d6cae50a1b087706b5b09cc49a4918b5657423f42d2	SQLITE_API void *sqlite3_realloc(void *pOld, int n){
dp2-0501	sqlite3DbMallocZero	malloc.c	mem	1356958	1357134	176	ad2c05fe355dbaf60355df677f6e5756f4622d0407c0710f2004ef62e107eb96	SQLITE_PRIVATE void *sqlite3DbMallocZero(sqlite3 *db, u64 n){
dp2-0502	sqlite3DbMallocRaw	malloc.c	mem	1358429	1358629	200	009c7101429dd20adf52f1562b892d09e7b066a7f369651796a78b82ffae9f6e	SQLITE_PRIVATE void *sqlite3DbMallocRaw(sqlite3 *db, u64 n){
dp2-0503	sqlite3DbRealloc	malloc.c	mem	1360180	1360692	512	b74732368fb2917eabd9e3eb0f48382cc7929c7b52380e4e8095e5aef7c20d62	SQLITE_PRIVATE void *sqlite3DbRealloc(sqlite3 *db, void *p, u64 n){
dp2-0504	sqlite3DbReallocOrFree	malloc.c	mem	1361614	1361801	187	8110dfbf7bdb306544fc7d3b62db8cdbd6c0c5116ee56a864acbc79fc84381c8	SQLITE_PRIVATE void *sqlite3DbReallocOrFree(sqlite3 *db, void *p, u64 n){
dp2-0505	sqlite3DbStrNDup	malloc.c	mem	1362371	1362667	296	6281dc8a968ccf3fc0d87d7a84e2eb6dba29698886a4b4f4461db75b5c866f31	SQLITE_PRIVATE char *sqlite3DbStrNDup(sqlite3 *db, const char *z, u64 n){
dp2-0506	sqlite3SetString	malloc.c	mem	1363431	1363589	158	14ba766f5caa0ca050bd5a1950d333f2d87adf71f4ca265a0c8c09b8bd1af6b0	SQLITE_PRIVATE void sqlite3SetString(char **pz, sqlite3 *db, const char *zNew){
dp2-0507	sqlite3OomClear	malloc.c	mem	1364786	1365018	232	f76de5947b3b2fa2c098546c57a0c152b7cad52bb494819d991a342131e73f7c	SQLITE_PRIVATE void sqlite3OomClear(sqlite3 *db){
dp2-0508	sqlite3ApiExit	malloc.c	mem	1365826	1366215	389	29e92c43d8282726d010bbcfb6a0fd4078f754c1816d7b9d313fd8c1b60c184b	SQLITE_PRIVATE int sqlite3ApiExit(sqlite3* db, int rc){
dp2-0509	memdbLeave	memdb.c	mem	2124798	2124860	62	ad98e05bc8a632c338a5824e7a3fe5069817b14abb732b67f6eb194c9d94950d	static void memdbLeave(MemStore *p){
dp2-0510	memdbLeave	memdb.c	mem	2124939	2125012	73	a411cc7cc0f3b724bd9db3b6f7a739bda8b6772cc3930bedc1a097e1d0d32c1d	static void memdbLeave(MemStore *p){
dp2-0511	memdbRead	memdb.c	mem	2126138	2126549	411	09bfa548a3e82cff84728158e423c52d17b6f03236a10bc77408e8880e3e2d56	static int memdbRead(
dp2-0512	memdbWrite	memdb.c	mem	2127103	2127807	704	12bc58346ead0d84847c680d38816e611ac6aad9fac68f4ad52394d2af29532e	static int memdbWrite(
dp2-0513	memdbSync	memdb.c	mem	2128377	2128507	130	73acd222872a81a3ed21947ad8e6a4067999231d33f155db1cfe1d7d321ffcec	static int memdbSync(sqlite3_file *pFile, int flags){
dp2-0514	memdbUnlock	memdb.c	mem	2130234	2130763	529	fb2b597bc6ff83228199458ff27ebf2341eef96213c3449fcd32dfa22d8319b8	static int memdbUnlock(sqlite3_file *pFile, int eLock){
dp2-0515	memdbFileControl	memdb.c	mem	2131064	2131678	614	6a55445294abbc6c20067f530b69a73ddcd20540e5090d3bba6f51db75eae80c	static int memdbFileControl(sqlite3_file *pFile, int op, void *pArg){
dp2-0516	memdbDeviceCharacteristics	memdb.c	mem	2131955	2132189	234	0ff74126785156d42e7942ba8dd8d3551e17f22fb0b260f33f509475d353c6d4	static int memdbDeviceCharacteristics(sqlite3_file *pFile){
dp2-0517	memdbUnfetch	memdb.c	mem	2132619	2132866	247	c24051f7236155aafc6639537658ca0684b7d059d9c2908cfde2a474da3936f1	static int memdbUnfetch(sqlite3_file *pFile, sqlite3_int64 iOfst, void *pPage){
dp2-0518	memdbDelete	memdb.c	mem	2135388	2135495	107	58bacc87454239d07daa9dd7652fadb35495051bdc381ffeb93d4040f0954f4a	static int memdbDelete(sqlite3_vfs *pVfs, const char *zPath, int dirSync){
dp2-0519	memdbFullPathname	memdb.c	mem	2136096	2136289	193	e561c5b6fe7bdba46538c07c8fc4b21bb801c52c4c02dcd9f392485912020f50	static int memdbFullPathname(
dp2-0520	memdbDlError	memdb.c	mem	2136661	2136792	131	522b57d6a99a21caadd142d9a0634a9a1b1be171861343df63d7adfa569a5c30	static void memdbDlError(sqlite3_vfs *pVfs, int nByte, char *zErrMsg){
dp2-0521	memdbDlClose	memdb.c	mem	2137062	2137175	113	802b52213a5aefdfa933645208b4ebfbd6163e3a4c9260e82d18275636967226	static void memdbDlClose(sqlite3_vfs *pVfs, void *pHandle){
dp2-0522	memdbSleep	memdb.c	mem	2137500	2137611	111	dc93b5b22395b233a1c6d85b60ff004d03f5d9583f8a5e63e928fecec211e7e4	static int memdbSleep(sqlite3_vfs *pVfs, int nMicro){
dp2-0523	memdbGetLastError	memdb.c	mem	2137890	2138017	127	8c408f2bf28417b74fb5abbb1270e703e038bf0444211ef06c4f5bb1f8f8f5a3	static int memdbGetLastError(sqlite3_vfs *pVfs, int a, char *b){
dp2-0524	memdbFromDbSchema	memdb.c	mem	2138244	2138616	372	a125872fc7d95c7eaedd1b023ba7e3e22b63211d809655a3aeccd4c941139510	static MemFile *memdbFromDbSchema(sqlite3 *db, const char *zSchema){
dp2-0525	sqlite3_deserialize	memdb.c	mem	2141292	2143199	1907	684fb5367d4e6fab9267a4bc6cf31f76283643aab344a30ef04ccd971602c3cd	SQLITE_API int sqlite3_deserialize(
dp2-0526	getDigits	date.c	other	1167092	1168013	921	2e4552d1e224efe8f59b8401beafc47fd61d22df6169ced874e95816c63b2195	static int getDigits(const char *zDate, const char *zFormat, ...){
dp2-0527	checkMutexAlloc	mutex.c	other	1298095	1298889	794	9dac6e46fc9a12770990bd2eda8951476a2ede31a29d69458a4008453420c230	static sqlite3_mutex *checkMutexAlloc(int iType){
dp2-0528	pthreadMutexEnd	mutex_unix.c	other	1315572	1315626	54	be3a7ce4c7c4b53441d22865703cdc614d2558681152feb05776f52d99f43993	static int pthreadMutexEnd(void){ return SQLITE_OK; }
dp2-0529	resolveOrderGroupBy	resolve.c	other	4111956	4114438	2482	ff5d21a7ec620517965ad12e06fd15b177bce293edcbc97c214d9424198243c4	static int resolveOrderGroupBy(
dp2-0530	sqlite3Expr	expr.c	other	4164539	4164872	333	374789e71844898ada7c58d515c0598a43c6fabcb3c882bf31614760bf9f1b5e	SQLITE_PRIVATE Expr *sqlite3Expr(
dp2-0531	sqlite3ExprListCheckLength	expr.c	other	4206951	4207307	356	93d692d74e3e9705dffc0d52f5a605609c8ed81a525671fe1347990de2c2233a	SQLITE_PRIVATE void sqlite3ExprListCheckLength(
dp2-0532	sqlite3ExprCodeIN	expr.c	other	4272453	4283569	11116	4f55570fa7cd1a672a7379f352f09c9b3536466b3c3ea655f8104e5c33f2d531	static void sqlite3ExprCodeIN(
dp2-0533	exprIdxCover	expr.c	other	4382257	4382545	288	6bb8ed00d5bd0a93a4c15bbcfe11fe8d78cbc083a0986cc6bdf8cb529b8937d0	static int exprIdxCover(Walker *pWalker, Expr *pExpr){
dp2-0534	sqlite3RenameExprlistUnmap	alter.c	other	4434093	4434565	472	7a54a283a6a4a2ff7a84688bd17da3cd749b50799a21ed50b4ab9f6f363beac7	SQLITE_PRIVATE void sqlite3RenameExprlistUnmap(Parse *pParse, ExprList *pEList){
dp2-0535	sqlite3AlterFunctions	alter.c	other	4501401	4502181	780	f4b5e258ea2d8e92c384b139b5571e2243f8560e75c6e7ab8fd6cba76a741af5	SQLITE_PRIVATE void sqlite3AlterFunctions(void){
dp2-0536	sqlite3FixSelect	attach.c	other	4591049	4591269	220	0f2ba076f56a1fc46c1dfe816c35cc5a11491b68ff0d2336ddb76415212b87db	SQLITE_PRIVATE int sqlite3FixSelect(
dp2-0537	sqlite3TwoPartName	build.c	other	4633007	4633901	894	e8c99ee3254805b8ffc819053c74b8c5d297bc62d998b47410a4cba20f84d3e0	SQLITE_PRIVATE int sqlite3TwoPartName(
dp2-0538	sqlite3ViewGetColumnNames	build.c	other	4710057	4710258	201	8dff033b0c1d717fac48debaf2c06c004f8b02e88364563a066b577e14658d0c	SQLITE_PRIVATE int sqlite3ViewGetColumnNames(Parse *pParse, Table *pTable){
dp2-0539	sqlite3CodeVerifyNamedSchema	build.c	other	4784251	4784550	299	c905f100d18917141333e1345cc5708cfb2edd8d6f60f0b87fd69df473e2adc8	SQLITE_PRIVATE void sqlite3CodeVerifyNamedSchema(Parse *pParse, const char *zDb){
dp2-0540	sqlite3GenerateIndexKey	delete.c	other	4855092	4857381	2289	8b0f356316075176a254b0672aeb75757ec680688b33f16a7f520dad3ddc106e	SQLITE_PRIVATE int sqlite3GenerateIndexKey(
dp2-0541	unhexFunc	func.c	other	4899975	4901301	1326	d1cd1e23c283e51c3c0b78b29368e9c3b79e06380968e0cb7bde630e05cb44f7	static void unhexFunc(
dp2-0542	piFunc	func.c	other	4935708	4935871	163	7090fa75be1eb782dec8c1ebbf08d3e5f1a98cf3f039a8f6a081927416375df9	static void piFunc(
dp2-0543	exprColumnFlagUnion	insert.c	other	5034947	5035213	266	77d14847ad121ab0ee9d0414208c79c1533956ef57ba0d4d2119e507ec54964f	static int exprColumnFlagUnion(Walker *pWalker, Expr *pExpr){
dp2-0544	returnSingleInt	pragma.h	other	5258120	5258291	171	de8fe59423749cb3c16bf42c516f8fb5304fe84b93445448c98b14446bec6669	static void returnSingleInt(Vdbe *v, i64 value){
dp2-0545	sqlite3_prepare16	prepare.c	other	5397910	5398414	504	cc2c6b7625fac5cac9e7f1881696509b971fca1d3aa8646e443224e28a8faed9	SQLITE_API int sqlite3_prepare16(
dp2-0546	multiSelectCollSeq	select.c	other	5494553	5495064	511	86b511bccb4e06eb53adf8694b9e16a3bef8652c24ccefd954fd900d8181e808	static CollSeq *multiSelectCollSeq(Parse *pParse, Select *p, int iCol){
dp2-0547	selectExpander	select.c	other	5619247	5633565	14318	0fc42e8c470eeb494b422c4d818cb74f0c997b38633f96c52de7a45d04e6160c	static int selectExpander(Walker *pWalker, Select *p){
dp2-0548	sqlite3TriggerUpdateStep	trigger.c	other	5759899	5761649	1750	d920551a6c9451472c929f60120a7d70bce04e4049a982f92f869dd1d2f399ec	SQLITE_PRIVATE TriggerStep *sqlite3TriggerUpdateStep(
dp2-0549	execSql	vacuum.c	other	5859499	5860578	1079	ce2c282c3799749bd4d4e1f4d85d24e10c2ca65b8aac0e13cd966a85df05287d	static int execSql(sqlite3 *db, char **pzErrMsg, const char *zSql){
dp2-0550	sqlite3_vtab_on_conflict	vtab.c	other	5917585	5918065	480	7ae70ab4d4c789ffb111d22b424daeb1551a5b30bdbf0ebc5c15696f8fbff953	SQLITE_API int sqlite3_vtab_on_conflict(sqlite3 *db){
dp2-0551	whereNthSubterm	whereexpr.c	other	6087110	6087334	224	8777f1cf0545ed3f9e67933db24b11b114966331c7ae7f15d1795edb8433ad85	static WhereTerm *whereNthSubterm(WhereTerm *pTerm, int N){
dp2-0552	findIndexCol	where.c	other	6161753	6162581	828	320ad26e58b6b36c9236508b2e892d57d8784f8b8b426ee2e3a6599c67b30f7a	static int findIndexCol(
dp2-0553	whereLoopFindLesser	where.c	other	6240252	6242910	2658	c711fc5f7196ec85980f694c94e19b74771a873816ef70173b7a50c2cb036900	static WhereLoop **whereLoopFindLesser(
dp2-0554	whereCheckIfBloomFilterIsUseful	where.c	other	6389893	6391161	1268	7716242107fccdb71d849e44dfcea70ff5167dfb6853698a6c19786e03ef52e4	static SQLITE_NOINLINE void whereCheckIfBloomFilterIsUseful(
dp2-0555	sqlite3WindowUnlinkFromSelect	window.c	other	6474799	6474990	191	b2f9888963434ea7244c6236b4d0d908ff61170418cba8fb75de1f9dc4f30f34	SQLITE_PRIVATE void sqlite3WindowUnlinkFromSelect(Window *p){
dp2-0556	sqlite3_db_cacheflush	sqliteicu.h	other	6893004	6893711	707	769fb282e1b21714dcc6070befeb393209588976334855da65aff2f86a7986d4	SQLITE_API int sqlite3_db_cacheflush(sqlite3 *db){
dp2-0557	void	sqliteicu.h	other	6938632	6939071	439	208481242bdc2556b91bf7e4e524de83fc5772dc32df394cc2a4400dd5ca995c	SQLITE_API void *sqlite3_trace(sqlite3 *db, void(*xTrace)(void*,const char*), void *pArg){
dp2-0558	sqlite3ReportError	sqliteicu.h	other	6993127	6993325	198	afdb5d244cc6c7a7da308609b389846529c8c0044e3a1d015673708bffebe3e0	SQLITE_PRIVATE int sqlite3ReportError(int iErr, int lineno, const char *zType){
dp2-0559	sqlite3ConnectionBlocked	notify.c	other	7040029	7040273	244	27db40c59c0147105112d1efdcd83072d5da24e8f957ac382519eab9a1da0f2a	SQLITE_PRIVATE void sqlite3ConnectionBlocked(sqlite3 *db, sqlite3 *pBlocker){
dp2-0560	fts3CursorSeek	fts3_hash.h	other	7146032	7147028	996	eafea992f6464565fd7d4e35ac9ce5c494387dc5c841a23f631ab1a056de459c	static int fts3CursorSeek(sqlite3_context *pContext, Fts3Cursor *pCsr){
dp2-0561	fts3SnippetFunc	fts3_hash.h	other	7210337	7212036	1699	4ad54aca7c3ce486130359727632086610b7e396302eeb0377f02b23db254db6	static void fts3SnippetFunc(
dp2-0562	fts3EvalGatherStats	fts3_hash.h	other	7283386	7285726	2340	50074d8b199ae23b33ccdbace021de0fa89aff4cf8520f93bf86ae20e73b7132	static int fts3EvalGatherStats(
dp2-0563	fts3HashMalloc	fts3_hash.c	other	7355579	7355708	129	3713fd19306ec562aaf0aa932e18077484526b2391e878c5a9ae4a2772d41486	static void *fts3HashMalloc(sqlite3_int64 n){
dp2-0564	registerTokenizer	fts3_tokenizer.c	other	7394049	7394501	452	8906dbe1470ec5af35348de903962ed79e9ef4590f9ce9f7038af5c60a60dd03	int registerTokenizer(
dp2-0565	fts3PendingTermsAdd	fts3_write.c	other	7449200	7451339	2139	09557fbd98d2b6ad0f6961e70e3484285929ab326dcb0f7e49cc052968717bf3	static int fts3PendingTermsAdd(
dp2-0566	fts3SegmentIsMaxLevel	fts3_write.c	other	7506169	7506873	704	53141b1e29bec6f9e51ea3c461ab3fb2009c5a386baa34afa0c4e6d577a9dded	static int fts3SegmentIsMaxLevel(Fts3Table *p, i64 iAbsLevel, int *pbMax){
dp2-0567	fts3TruncateNode	fts3_write.c	other	7577527	7579177	1650	cb186d08000eb829334779f3679fe44374bd60b54eb5a963b729e0cfd428648e	static int fts3TruncateNode(
dp2-0568	fts3BestSnippet	fts3_snippet.c	other	7635253	7637936	2683	ec50e7ecee0fe4e32abde4adb4052f790bceef88d6f59013f075a71b759885bb	static int fts3BestSnippet(
dp2-0569	jsonStringInit	json.c	other	7730739	7730861	122	80adbad49a0cc458dc529404fd0522b9aafd2d8bfd7f95ac7819fe592e49428b	static void jsonStringInit(JsonString *p, sqlite3_context *pCtx){
dp2-0570	jsonPrettyIndent	json.c	other	7781215	7781393	178	cb65b4005df2b8ac2710ea98c4ca5e1bd0a2c2b7c738c247306080e81435ee5e	static void jsonPrettyIndent(JsonPretty *pPretty){
dp2-0571	jsonArrayValue	json.c	other	7859414	7859494	80	ca11965db7e81d5a702f52693d1429163ea46de7d4c25ef2d1eb70eb95948fe6	static void jsonArrayValue(sqlite3_context *ctx){
dp2-0572	nodeInsertCell	rtree.c	other	7916225	7916876	651	5a98d76e506881a40fe246e70d25a668a414dfeeb931dd93505616799efee709	static int nodeInsertCell(
dp2-0573	cellUnion	rtree.c	other	7958459	7958990	531	9f371b1407d24bc9e34cd02ece23fdb11e81bfa2da2d14a5ebe798bc9caea913	static void cellUnion(Rtree *pRtree, RtreeCell *p1, RtreeCell *p2){
dp2-0574	rtreeCheckGetNode	rtree.c	other	8011724	8012710	986	e8b05fe2bfa1e5579ed018325be784ad972db0b4fcf1378dd60376038d1def54	static u8 *rtreeCheckGetNode(RtreeCheck *pCheck, i64 iNode, int *pnNode){
dp2-0575	geopolyConnect	geopoly.c	other	8061093	8061292	199	639f6773427168270190f64dc3447ec01313a5b29a65d5c4bff69e029a6ab7ff	static int geopolyConnect(
dp2-0576	rbuObjIterFreeCols	sqlite3rbu.h	other	8167531	8167936	405	99c34a320f33f3629ace080336332eed7ff1262ca4a85c82db0eca657082ee0a	static void rbuObjIterFreeCols(RbuObjIter *pIter){
dp2-0577	rbuCaptureWalRead	sqlite3rbu.h	other	8242187	8243003	816	b06522157336aafd9f03eef372bff76958cdcd5ec7956ae4a5309d8b52453d76	static int rbuCaptureWalRead(sqlite3rbu *pRbu, i64 iOff, int iAmt){
dp2-0578	rbuFindMaindb	sqlite3rbu.h	other	8288776	8289146	370	1378b46550071d12ccba7614cddee76f83183dbd5b048bb55afe481acff8b678	static rbu_file *rbuFindMaindb(rbu_vfs *pRbuVfs, const char *zWal, int bRbu){
dp2-0579	statClearCells	dbstat.c	other	8324897	8325107	210	153e845fcb3487ddc39a4d4d1d6719e10ed22a4ee7625e7bde232ff3a3f5ff2d	static void statClearCells(StatPage *p){
dp2-0580	carrayEof	carray.c	other	8365693	8365822	129	73ed3ba60c81b8250f95853479670b4c160a45545548b05d0e5671d06f7805e3	static int carrayEof(sqlite3_vtab_cursor *cur){
dp2-0581	sessionStat1New	sqlite3session.c	other	8429390	8429735	345	ac939f12cb454ef31922829e2cdca1651b46d9b49a1966f5b2a3e05002f0c21a	static int sessionStat1New(void *pCtx, int iCol, sqlite3_value **ppVal){
dp2-0582	sessionSelectBind	sqlite3session.c	other	8470554	8472030	1476	03c068f3cf4b2eda4116ec85d264245e13cf26680aeef6300ab58d32a10b33f7	static int sessionSelectBind(
dp2-0583	sessionUpdateFree	sqlite3session.c	other	8521172	8521459	287	73ddaab4504556a0d35df23e3d72f8807f2411471fe8a449bb4c98ea433e3bc7	static void sessionUpdateFree(SessionApplyCtx *p){
dp2-0584	sqlite3changegroup_output_strm	sqlite3session.c	other	8595510	8595726	216	e35fd42c0a5eb85cfeb085f20b6ab8f8ee8ae581d64736683cbbb6ac03ff2f70	SQLITE_API int sqlite3changegroup_output_strm(
dp2-0585	fts5yy_accept	fts5.c	other	8732971	8733737	766	5b16f6a60dda0d4a011fe08342dc48c90375f157686f6de1a72134dde32c9bb5	static void fts5yy_accept(
dp2-0586	fts5_iswhitespace	fts5.c	other	8781749	8781808	59	d82518473351aeea974b52089a0ac58c965711bc45081d730534c50113475824	static int fts5_iswhitespace(char x){
dp2-0587	fts5ExprAdvanceto	fts5.c	other	8837127	8837907	780	d50a455e7743e586dba0c0ac730895dbf949c9468ac8b502f1a2726ba9ecf789	static int fts5ExprAdvanceto(
dp2-0588	fts5CloneColset	fts5.c	other	8874517	8874838	321	6bd3e5848ca1c05223c5850049de82cc554fc58d9e671114be4b8214186f7d7e	static Fts5Colset *fts5CloneColset(int *pRc, Fts5Colset *pOrig){
dp2-0589	fts5HashAddPoslistSize	fts5.c	other	8911433	8912523	1090	ce2dc6f25956c073ad3af4ee00fd377e26ef60c7166afa0c7a21edb58ae78c66	static int fts5HashAddPoslistSize(
dp2-0590	fts5StructureAddLevel	fts5.c	other	8965051	8965627	576	cbb638d5b901676f14d7d34de0e75ef7774dc01e876176b41bc8a300caf8aedb	static void fts5StructureAddLevel(int *pRc, Fts5Structure **ppStruct){
dp2-0591	fts5SegIterLoadDlidx	fts5.c	other	9004128	9004766	638	137dcc300f549e042922b6672e334411d67317b3d990ae79fc48d8e74d4a9f17	static void fts5SegIterLoadDlidx(Fts5Index *p, Fts5SegIter *pIter){
dp2-0592	fts5MultiIterNew	fts5.c	other	9046475	9049570	3095	cbaabcd0fbcf27b268bf343d8b05183891730bf905f49753172c1cb37470d05d	static void fts5MultiIterNew(
dp2-0593	sqlite3Fts5IndexOptimize	fts5.c	other	9111140	9111944	804	1a89aecae20e606dda196687efdba4d3ae4e0338c258fb85b5b9da1ba8497129	static int sqlite3Fts5IndexOptimize(Fts5Index *p){
dp2-0594	sqlite3Fts5IterNextScan	fts5.c	other	9159946	9160457	511	6f3a907ce895038ea6fe4796c2c13b20d36a0e2a475f4dc90f478642aeb2a5ce	static int sqlite3Fts5IterNextScan(Fts5IndexIter *pIndexIter){
dp2-0595	fts5structBestIndexMethod	fts5.c	other	9215508	9216101	593	f8ab1ae4301050fcd6f30a5f0bc86012e781f8f1e96a36fa6562bd1dcb498036	static int fts5structBestIndexMethod(
dp2-0596	fts5GetRowidLimit	fts5.c	other	9264762	9264995	233	23146fa2d04dfd3b829aaca6744379e0cdf9fa3021aae95d3836329b18c949d6	static i64 fts5GetRowidLimit(sqlite3_value *pVal, i64 iDefault){
dp2-0597	fts5ApiPhraseNext	fts5.c	other	9307088	9307801	713	091e6fa4f974551fcbd1db24c2ee68918dba6c46d522a1d24923232c3433e76b	static void fts5ApiPhraseNext(
dp2-0598	fts5Init	fts5.c	other	9339312	9343005	3693	b9ac7003da46b568b8baa128c888668e474b8708d4dfb04dcac6e42c1e3c636f	static int fts5Init(sqlite3 *db){
dp2-0599	sqlite3Fts5StorageConfigValue	fts5.c	other	9390380	9391110	730	9e007d925702437e6e5007620646aa992d4f5ad3dd18d219064330889100cf26	static int sqlite3Fts5StorageConfigValue(
dp2-0600	sqlite3Fts5UnicodeFold	fts5.c	other	9436180	9442352	6172	3d27a59fb6d8193f271e11993731e6942810b6890f9022c1c61ecfff12dcc7e6	static int sqlite3Fts5UnicodeFold(int c, int eRemoveDiacritic){
