item_id	play	byte_start	byte_end	n_bytes	sha256	attribution_rule
dp1-0587	OTHELLO	3657507	3657734	227	877670ff7789b9f61ca36dfb917e2aad5764ce528626a088d3d72cdf3858a958	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0588	OTHELLO	3658586	3658813	227	98db1a0867a76f90eda4ea1e7d07b450ff88f7b8510615ffc5335acf22769dc0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0589	OTHELLO	3659664	3659878	214	b8a0205e102e7ff3e1962faca687a4f83ba8a17deb8089df695392e6cbc47fb9	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0590	OTHELLO	3660765	3660995	230	ef2d25e0d6805bbfa6ef7326891e6f74c52a84a07d1a26679b266ee7710f7658	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0591	OTHELLO	3661815	3662045	230	ebd135e6c1b40f5ae441bdbac56f12b054869ca37e935071e072dfb15495b301	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0592	OTHELLO	3662903	3663106	203	66847ebb8bf86bdc7211134f56805b094c7125c4e76f5a71f2b974f8bfea26a3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0593	OTHELLO	3663979	3664194	215	5ca3e915e542443cff306cbc0bdd6c38183ea32b32ff1295aff298a4c7e01af0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0594	OTHELLO	3665069	3665277	208	12d4da1cd7308527f3cf646a09d250ff3343cdec2a1aac4a90e32a3b5bfb0b8e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0595	OTHELLO	3666151	3666380	229	322707b46de6ace2ff416fe24692ce7e9105637e0e3602fe182b5f93a682ff94	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0596	OTHELLO	3667253	3667456	203	aa2624ef657db983e33f3cc678871851be82d993f82e21f79cf74182d8fd9be3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0597	OTHELLO	3668296	3668543	247	bcdd19866886ddc29d0e1c53204ebe40cd6268a2622a7a4494c1fc90539ce009	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0598	OTHELLO	3669374	3669614	240	7b7e4947f3db5f0d6fe68cdf1e249adbbfd11f34f756ec6e6385228f90884571	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0599	OTHELLO	3670461	3670679	218	fbbc03ab9e7ef70c02e530e13f3f0764b44716f2742011526ad77f1def31a5ea	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0600	OTHELLO	3671536	3671777	241	f9ce099efe6fe9f5f44a62d8fbb58c36d0884350e053665ea1840e24a7d122f5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
