trial	task	fixture	judgment	conf	disp	ops	nsel	sel	claim	warrant	ledger
p_timbredisc_p036.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p036.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	4fb25f7235f84fd98dfc28be837bc2fd2129f8e3556d61d009d3bb24e5b51347
p_timbredisc_p037.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p037.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	2abec71685e7569c7b6b9c66c7770d92f11a461b6a270cf7dc58f73a00751569
p_timbredisc_p038.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p038.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	a9a369c348946e539c63f55cb39270cf2e6e4a2b36dbea3175597c90ff7587f7
p_timbredisc_p039.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p039.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	24f4f58191be7da8ca974bb848fea19b67eb07c78667255cb6a7010bac6be3ab
p_timbredisc_p040.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p040.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	549c53e545cb86baed680a81d0b20282f84565b3734df5b3538a4fc4f2e54b80
p_timbredisc_p041.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p041.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	5ee622ff022750bd7eb615bda15ce5132d641b48f80eaa17000180f8a482ec90
p_timbredisc_p042.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p042.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	be0e95680ede20fbddd74f300b0ce05735f14c57345f92029b00e648b8c52f87
p_timbredisc_p043.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p043.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	17d4f357d6f87670f223f56298b90d3e80d44de09621359cd5661f5ffa601613
p_timbredisc_p044.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p044.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	f2cdf170594ec547c1096b551cfb4a717e1a486f76557b839cdd94d8c7525c6e
p_timbredisc_p045.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p045.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	13b375b3a01621b3d9e1c122eadac40045962f87f33133b532aeb089551b6c0a
p_timbredisc_p046.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p046.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	1744300d271f78290766a8ed7205cad395933b57e1744ac1e684b600005f6486
p_timbredisc_p047.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p047.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	d5f0d84d22523388dcb911b19e97548af4f53f7eaf9dfeed29771251c208227d
p_timbredisc_p048.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p048.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	b654060d8bdb5da9bb39d652a3680cfaced306222d713bdb894f14539852e67e
p_timbredisc_p049.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p049.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	12c4c0aaf0ca624c26222bbb5da9ae042b93da92cc08afc738cc6e1b9c7600a6
p_timbredisc_p050.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p050.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	dc22f07adee65e236e0733664b7a781e77ac8c8a134215f461cbe96635eb1641
p_timbredisc_p051.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p051.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	f33fa31b81cac9cf79624ebd66c519ce470dcd88767cbad29ace7d0ec1672225
p_timbredisc_p052.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p052.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	2bd96bef45529cd1b6e8f6f02961652cd284c54cdc04d803fd0bc6d73d4bd853
p_timbredisc_p053.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p053.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	0d6a880b7afdc30b296cc3049c1231e1aad7688ae424b9faf60471c6d616bba3
p_timbredisc_p054.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p054.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	38034b1637e81318144bff0d0b1912cbcff23e62b80c8a9ef0360ba6fec4ca53
p_timbredisc_p055.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p055.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	5cb91a9f1291fb9dce68d8bd54f1354be6da56a6c6c1663c7cefa00199ea4a96
p_timbredisc_p056.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p056.pcm	PURE	222	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre PURE (harmonic centroid vs profile map)	centroid=1.0000; band_energies=23512,0,0,0,0,0,0,0	d17f9a83c74c93ba6d4a752b5fe4485e80d03c4a515c34a711673b8d28ffef8a
p_timbredisc_p057.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p057.pcm	BRIGHT	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre BRIGHT (harmonic centroid vs profile map)	centroid=2.7588; band_energies=2506,1603,1058,758,507,361,256,196	b010dff68b85a763f28617544d7f498068a0ac19ab0d69ca958c568f93eb77f4
p_timbredisc_p058.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p058.pcm	DARK	772	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre DARK (harmonic centroid vs profile map)	centroid=1.1560; band_energies=16244,2599,162,14,0,0,0,0	163799cc3e941ccb0bf5cc931abf1af267fe3eca58e6f8fc009619bea6da7883
p_timbredisc_p059.pcm	timbredisc	senses/rebuild/harness/fixtures/t5_timbredisc/primary/p059.pcm	RICH	1000	INSTALL	102400	1	0:8,25608,0,0,0,0	timbre RICH (harmonic centroid vs profile map)	centroid=1.6971; band_energies=7720,2335,1235,605,308,151,0,0	1a64597e776db99c95f7f76434da075a5cc6cc982da23e68295762a336660f89
p_motiondir_p000.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p000.vid	STILL	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion STILL (7-frame SAD candidate match)	dir=-1; seg_dirs=-1/-1; reversal=0; bimodal=0	48b25f5dd72303a3674bbbfc43d101f4ce89a6a561a4ef6acc69ae9b22257957
p_motiondir_p001.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p001.vid	STILL	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion STILL (7-frame SAD candidate match)	dir=-1; seg_dirs=-1/-1; reversal=0; bimodal=0	20212d71739b66aeb4b78863dda66e66744314a96fbc1f00c42a2993cf3c3c18
p_motiondir_p002.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p002.vid	STILL	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion STILL (7-frame SAD candidate match)	dir=-1; seg_dirs=-1/-1; reversal=0; bimodal=0	16423c4335bbcb63fec01a3dd6893f0849e3e0f9240575d41f67e4a107b804e2
p_motiondir_p003.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p003.vid	STILL	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion STILL (7-frame SAD candidate match)	dir=-1; seg_dirs=-1/-1; reversal=0; bimodal=0	47a43bbcddde4cb89e651465e3762cbe3ae4cef0ba04313ed5eacc4b93850e7e
p_motiondir_p004.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p004.vid	E	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion E (7-frame SAD candidate match)	dir=2; seg_dirs=2/2; reversal=0; bimodal=0	e33b617dd69aa1bc319e3910652ed706dee30497c914632e97798dabb3398999
p_motiondir_p005.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p005.vid	N	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion N (7-frame SAD candidate match)	dir=0; seg_dirs=0/0; reversal=0; bimodal=0	14c426cb4336287b5615db74ee2c93e75943e6a0ca1ba0e106d8f4e51db2f97a
p_motiondir_p006.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p006.vid	NE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NE (7-frame SAD candidate match)	dir=1; seg_dirs=1/1; reversal=0; bimodal=0	4f390389a660bc7e1386de4ee460c9e126302b3e4e399e98cdbfbd465757e5e0
p_motiondir_p007.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p007.vid	NW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NW (7-frame SAD candidate match)	dir=7; seg_dirs=7/7; reversal=0; bimodal=0	b4c7c9383d61effdf3277e5474a280d5220dbf0f3acf0c21d375e7c2fa93f074
p_motiondir_p008.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p008.vid	S	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion S (7-frame SAD candidate match)	dir=4; seg_dirs=4/4; reversal=0; bimodal=0	73311848792217e8885a65678140d122b167db84988b3edb23f152ffc402953f
p_motiondir_p009.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p009.vid	SE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SE (7-frame SAD candidate match)	dir=3; seg_dirs=3/3; reversal=0; bimodal=0	56036f0abe1d54e3294a57be264c99f7515b58ff4bc3e2f404b36c952c2ebe9c
p_motiondir_p010.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p010.vid	SW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SW (7-frame SAD candidate match)	dir=5; seg_dirs=5/5; reversal=0; bimodal=0	dcad87607b0b410854b0d8ba287f40164619ebc8da7bf028a069d5e58f7767d3
p_motiondir_p011.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p011.vid	W	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion W (7-frame SAD candidate match)	dir=6; seg_dirs=6/6; reversal=0; bimodal=0	2b197ce61d289829e5b4cfa17577860924917c2e48c15be545ed0d1405ae552d
p_motiondir_p012.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p012.vid	E	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion E (7-frame SAD candidate match)	dir=2; seg_dirs=2/2; reversal=0; bimodal=0	1d0fbfc79e4c6d778971a09e65780228f1cc739b1a3e31f754a6cfdf1bb98ddb
p_motiondir_p013.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p013.vid	N	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion N (7-frame SAD candidate match)	dir=0; seg_dirs=0/0; reversal=0; bimodal=0	e39562eb81da60ede25c17c7c681544c1728bd821e4e4a1c1e17cc7069f6c6e0
p_motiondir_p014.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p014.vid	NE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NE (7-frame SAD candidate match)	dir=1; seg_dirs=1/1; reversal=0; bimodal=0	02a770eef5305efc3a95a4a3bcf6b2e7261cbfd443334b59eb0cd5be60154d38
p_motiondir_p015.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p015.vid	NW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NW (7-frame SAD candidate match)	dir=7; seg_dirs=7/7; reversal=0; bimodal=0	acc73b37ac0ff48fe7de13275ac7be75b9bb260bea420d5e390c0a5fff22617c
p_motiondir_p016.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p016.vid	S	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion S (7-frame SAD candidate match)	dir=4; seg_dirs=4/4; reversal=0; bimodal=0	82b5eac6f8b92b0b6c9fc7cc5b71981c37a507f5e9ef4e29e032057ab99f0156
p_motiondir_p017.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p017.vid	SE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SE (7-frame SAD candidate match)	dir=3; seg_dirs=3/3; reversal=0; bimodal=0	31aaabc35ef8a3e37bd7542ee7828c42cd76e27c6614f0aa885d3d73d1bbc145
p_motiondir_p018.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p018.vid	SW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SW (7-frame SAD candidate match)	dir=5; seg_dirs=5/5; reversal=0; bimodal=0	3dce8682885feb9a0846c76b9969f5449e3934ca7d5324b8a37d8b702918c9c7
p_motiondir_p019.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p019.vid	W	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion W (7-frame SAD candidate match)	dir=6; seg_dirs=6/6; reversal=0; bimodal=0	1e49d22922269f2687b7a40f8afd1ca640a9d567f9b5ae971803ab4c817320c2
p_motiondir_p020.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p020.vid	E	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion E (7-frame SAD candidate match)	dir=2; seg_dirs=2/2; reversal=0; bimodal=0	c17bc6d72b3bec336799013a9700d50e840dbcc93bf8fbbcdcb33144f71121c4
p_motiondir_p021.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p021.vid	N	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion N (7-frame SAD candidate match)	dir=0; seg_dirs=0/0; reversal=0; bimodal=0	c8209c66b41fb4771884d7233d55fb26de565d14ac5ee2a384caf0ebe0d3172d
p_motiondir_p022.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p022.vid	NE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NE (7-frame SAD candidate match)	dir=1; seg_dirs=1/1; reversal=0; bimodal=0	ccde9cf85490f24b9fb5803d222bddb0897830378acb46319be5734cad2f6f04
p_motiondir_p023.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p023.vid	NW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NW (7-frame SAD candidate match)	dir=7; seg_dirs=7/7; reversal=0; bimodal=0	d5a43dd566799c1ca9fc9108bee6810d0796f1ec35dfd6db70669ad3484723fe
p_motiondir_p024.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p024.vid	S	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion S (7-frame SAD candidate match)	dir=4; seg_dirs=4/4; reversal=0; bimodal=0	981f1d8834f2a5bafb3eb8cf4588105ba57cc83acea66657e721e9690f01ea07
p_motiondir_p025.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p025.vid	SE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SE (7-frame SAD candidate match)	dir=3; seg_dirs=3/3; reversal=0; bimodal=0	54dc9dabab7265ceeba0646307cec308f7e3cebb51c2c183c59b5e277d687222
p_motiondir_p026.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p026.vid	SW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SW (7-frame SAD candidate match)	dir=5; seg_dirs=5/5; reversal=0; bimodal=0	ef6db8f44fb5491df0f7c1f617296c30acb9077be9473bdffb1831d1c41d9636
p_motiondir_p027.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p027.vid	W	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion W (7-frame SAD candidate match)	dir=6; seg_dirs=6/6; reversal=0; bimodal=0	4f20100f17c8b9aa72ed78a02c6736f605675c930d6459c9b39aa6e5849583fb
p_motiondir_p028.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p028.vid	E	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion E (7-frame SAD candidate match)	dir=2; seg_dirs=2/2; reversal=0; bimodal=0	2cd988111c50a1ad868f1ed0fadac4d86028a3f6ff5b72fc55a276af064a098b
p_motiondir_p029.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p029.vid	N	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion N (7-frame SAD candidate match)	dir=0; seg_dirs=0/0; reversal=0; bimodal=0	510a887feb038b7f97652b86a08baa007c92b3c7c4957dae9f99d02ca700abcf
p_motiondir_p030.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p030.vid	NE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NE (7-frame SAD candidate match)	dir=1; seg_dirs=1/1; reversal=0; bimodal=0	fa2ffe02e33e2f1aaa4c18dcf3e19f64b74b58a7de95f2075eff13b5440188f8
p_motiondir_p031.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p031.vid	NW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NW (7-frame SAD candidate match)	dir=7; seg_dirs=7/7; reversal=0; bimodal=0	caacd1833bb92a18b3fcf3ddd0bcf4697cedba5814c84167fe3bc76cb0e2149d
p_motiondir_p032.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p032.vid	S	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion S (7-frame SAD candidate match)	dir=4; seg_dirs=4/4; reversal=0; bimodal=0	46c4770d35114980d3535e09b4b2a2458f512bf649bd322a0e8d43a980f05998
p_motiondir_p033.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p033.vid	SE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SE (7-frame SAD candidate match)	dir=3; seg_dirs=3/3; reversal=0; bimodal=0	e1dd91bbd50ef2a87b4f59bb4b81424dbe1d347f2bb7083f0cf9b5129c3aa6bf
p_motiondir_p034.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p034.vid	SW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SW (7-frame SAD candidate match)	dir=5; seg_dirs=5/5; reversal=0; bimodal=0	9b369b3fd442a66472f6173d64cd590be67872769d25e5856cd9a3120c3cdfa5
p_motiondir_p035.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p035.vid	W	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion W (7-frame SAD candidate match)	dir=6; seg_dirs=6/6; reversal=0; bimodal=0	9b4aa8f4317dccd1d0ea68b7e2763654a7ac53454ef6ee4e21d2d9479aa5b468
p_motiondir_p036.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p036.vid	E	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion E (7-frame SAD candidate match)	dir=2; seg_dirs=2/2; reversal=0; bimodal=0	1dc07e7c4aaec72e84aa2eed3c97cff4c96dcdbe5968c41c1653ecd1181d835a
p_motiondir_p037.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p037.vid	N	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion N (7-frame SAD candidate match)	dir=0; seg_dirs=0/0; reversal=0; bimodal=0	906581238bb7f010d6da9b99e006c8a39bccc2084ffeafd147d6b457808ecdae
p_motiondir_p038.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p038.vid	NE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NE (7-frame SAD candidate match)	dir=1; seg_dirs=1/1; reversal=0; bimodal=0	423e9cda3195fa315ca20eec12fb35e3915a0aed1de6d221947447b7975e440b
p_motiondir_p039.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p039.vid	NW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NW (7-frame SAD candidate match)	dir=7; seg_dirs=7/7; reversal=0; bimodal=0	8d60b759ed7e857aa4f953216e91efa0677e0eb688e245bf2236a71c4204e8cb
p_motiondir_p040.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p040.vid	S	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion S (7-frame SAD candidate match)	dir=4; seg_dirs=4/4; reversal=0; bimodal=0	0069ab236c1aa84cab151f76305e30f30bfd281aa72b16c3ddfcf99c6ca4c453
p_motiondir_p041.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p041.vid	SE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SE (7-frame SAD candidate match)	dir=3; seg_dirs=3/3; reversal=0; bimodal=0	e058344c1ceb6dbbf31d8706cb7532d8813b25254e9d338c1331c0f50eebf274
p_motiondir_p042.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p042.vid	SW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SW (7-frame SAD candidate match)	dir=5; seg_dirs=5/5; reversal=0; bimodal=0	1ff36086743ab3a5fe18833cdbeada5a49c3d2f2cd64789828f32ecdac9ce7c9
p_motiondir_p043.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p043.vid	W	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion W (7-frame SAD candidate match)	dir=6; seg_dirs=6/6; reversal=0; bimodal=0	b6b9d6b0c8d945b14c6206841c70217dcdea865f134f476bddf468ec3df5f66f
p_motiondir_p044.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p044.vid	E	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion E (7-frame SAD candidate match)	dir=2; seg_dirs=2/2; reversal=0; bimodal=0	c68dbdb0af42b58795d42ab9fc02efaab9a6babdf04b25e62d326c8c61f45d8d
p_motiondir_p045.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p045.vid	N	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion N (7-frame SAD candidate match)	dir=0; seg_dirs=0/0; reversal=0; bimodal=0	6bceb99313c984aee2fa428d5c1d1720f9bc297b1401fd2c284be165431b9ca1
p_motiondir_p046.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p046.vid	NE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NE (7-frame SAD candidate match)	dir=1; seg_dirs=1/1; reversal=0; bimodal=0	b7c85800137323c5b69dee74799f9496fef7fbacedcb4746118125ca3c851955
p_motiondir_p047.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p047.vid	NW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NW (7-frame SAD candidate match)	dir=7; seg_dirs=7/7; reversal=0; bimodal=0	32ef1dcf051bcaab0b73e78f318b922789ac0e524c20ba0a49b075e9f3dea62a
p_motiondir_p048.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p048.vid	S	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion S (7-frame SAD candidate match)	dir=4; seg_dirs=4/4; reversal=0; bimodal=0	778046a5dfee14a10c8925be7e2128cb67866f8b6e5a601cfec4f917fb9c28bd
p_motiondir_p049.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p049.vid	SE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SE (7-frame SAD candidate match)	dir=3; seg_dirs=3/3; reversal=0; bimodal=0	4a4bb4943f07ea43ed12c3be567424111bd84fea5adb34b00427ff30dbe495ef
p_motiondir_p050.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p050.vid	SW	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion SW (7-frame SAD candidate match)	dir=5; seg_dirs=5/5; reversal=0; bimodal=0	6ff84d1a2d0b2e1e3e1ade4ab37b44779e8e58bd27ea073eae6b21e27f8a733e
p_motiondir_p051.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p051.vid	W	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion W (7-frame SAD candidate match)	dir=6; seg_dirs=6/6; reversal=0; bimodal=0	c5df437b3af3f18c43c070bc6b87e3f559f2845bf27d311fcc9a7200fe45384b
p_motiondir_p052.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p052.vid	E	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion E (7-frame SAD candidate match)	dir=2; seg_dirs=2/2; reversal=0; bimodal=0	6d5104854801f3fda15707e4b8106ad36f7fd0db10e75bf2c4f9e3c3de31486f
p_motiondir_p053.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p053.vid	N	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion N (7-frame SAD candidate match)	dir=0; seg_dirs=0/0; reversal=0; bimodal=0	22891bf770b703685fb9aa9ddb2c1b70b4457b51d43aa37c0d40483d62cbb5e6
p_motiondir_p054.vid	motiondir	senses/rebuild/harness/fixtures/t6_motiondir/primary/p054.vid	NE	1000	INSTALL	67392	1	2:0,0,64,64,0,7	motion NE (7-frame SAD candidate match)	dir=1; seg_dirs=1/1; reversal=0; bimodal=0	6bede119874956da72b4c1f82acc0dd3f5cec13b85a4060db3f2e98dab74de97
