id	depth	f1	f4	M1	M4a	f1p	f4p
admit-V2-A-install-0016	4	931	0	931	0	1000	0
admit-V2-A-install-0016	8	931	0	931	0	1000	0
admit-V2-A-install-0016	16	931	0	931	0	1000	0
admit-V2-A-install-0017	1	931	0	931	0	1000	0
admit-V2-A-install-0017	2	1000	946	1000	946	1000	1000
admit-V2-A-install-0017	4	1000	946	1000	946	1000	1000
admit-V2-A-install-0017	8	1000	946	1000	946	1000	1000
admit-V2-A-install-0017	16	1000	946	1000	946	1000	1000
admit-V2-A-install-0018	1	931	0	931	0	1000	0
admit-V2-A-install-0018	2	1000	946	1000	946	1000	1000
admit-V2-A-install-0018	4	1000	948	1000	948	1000	1000
admit-V2-A-install-0018	8	1000	948	1000	948	1000	1000
admit-V2-A-install-0018	16	1000	948	1000	948	1000	1000
admit-V2-A-install-0019	1	931	0	931	0	1000	0
admit-V2-A-install-0019	2	1000	946	1000	946	1000	1000
admit-V2-A-install-0019	4	1000	754	1000	946	1000	797
admit-V2-A-install-0019	8	1000	754	1000	946	1000	797
admit-V2-A-install-0019	16	1000	754	1000	946	1000	797
admit-V2-A-install-0020	1	931	0	931	0	1000	0
admit-V2-A-install-0020	2	1000	946	1000	946	1000	1000
admit-V2-A-install-0020	4	1000	754	1000	946	1000	797
admit-V2-A-install-0020	8	1000	777	1000	946	1000	821
admit-V2-A-install-0020	16	1000	777	1000	946	1000	821
admit-V2-A-install-0021	1	931	0	931	0	1000	0
admit-V2-A-install-0021	2	1000	946	1000	946	1000	1000
admit-V2-A-install-0021	4	1000	754	1000	946	1000	797
admit-V2-A-install-0021	8	1000	862	1000	946	1000	911
admit-V2-A-install-0021	16	1000	862	1000	946	1000	911
admit-V2-A-install-0022	1	931	0	931	0	1000	0
admit-V2-A-install-0022	2	1000	946	1000	946	1000	1000
admit-V2-A-install-0022	4	1000	754	1000	946	1000	797
admit-V2-A-install-0022	8	1000	901	1000	946	1000	952
admit-V2-A-install-0022	16	1000	901	1000	946	1000	952
admit-V2-A-install-0023	1	931	0	931	0	1000	0
admit-V2-A-install-0023	2	1000	946	1000	946	1000	1000
admit-V2-A-install-0023	4	1000	754	1000	946	1000	797
admit-V2-A-install-0023	8	1000	917	1000	946	1000	969
admit-V2-A-install-0023	16	1000	917	1000	946	1000	969
admit-V2-A-install-0024	1	764	0	764	0	1000	0
admit-V2-A-install-0024	2	764	0	764	0	1000	0
admit-V2-A-install-0024	4	764	0	764	0	1000	0
admit-V2-A-install-0024	8	764	0	764	0	1000	0
admit-V2-A-install-0024	16	764	0	764	0	1000	0
admit-V2-A-install-0025	1	764	0	764	0	1000	0
admit-V2-A-install-0025	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0025	4	1000	774	1000	774	1000	1000
admit-V2-A-install-0025	8	1000	774	1000	774	1000	1000
admit-V2-A-install-0025	16	1000	774	1000	774	1000	1000
admit-V2-A-install-0026	1	764	0	764	0	1000	0
admit-V2-A-install-0026	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0026	4	1000	788	1000	788	1000	1000
admit-V2-A-install-0026	8	1000	788	1000	788	1000	1000
admit-V2-A-install-0026	16	1000	788	1000	788	1000	1000
admit-V2-A-install-0027	1	764	0	764	0	1000	0
admit-V2-A-install-0027	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0027	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0027	8	1000	798	1000	798	1000	1000
admit-V2-A-install-0027	16	1000	798	1000	798	1000	1000
admit-V2-A-install-0028	1	764	0	764	0	1000	0
admit-V2-A-install-0028	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0028	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0028	8	1000	798	1000	798	1000	1000
admit-V2-A-install-0028	16	1000	798	1000	798	1000	1000
admit-V2-A-install-0029	1	764	0	764	0	1000	0
admit-V2-A-install-0029	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0029	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0029	8	1000	799	1000	799	1000	1000
admit-V2-A-install-0029	16	1000	799	1000	799	1000	1000
admit-V2-A-install-0030	1	764	0	764	0	1000	0
admit-V2-A-install-0030	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0030	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0030	8	1000	800	1000	800	1000	1000
admit-V2-A-install-0030	16	1000	800	1000	800	1000	1000
admit-V2-A-install-0031	1	764	0	764	0	1000	0
admit-V2-A-install-0031	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0031	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0031	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0031	16	1000	806	1000	806	1000	1000
admit-V2-A-install-0032	1	764	0	764	0	1000	0
admit-V2-A-install-0032	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0032	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0032	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0032	16	1000	832	1000	832	1000	1000
admit-V2-A-install-0033	1	764	0	764	0	1000	0
admit-V2-A-install-0033	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0033	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0033	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0033	16	1000	830	1000	830	1000	1000
admit-V2-A-install-0034	1	764	0	764	0	1000	0
admit-V2-A-install-0034	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0034	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0034	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0034	16	1000	819	1000	819	1000	1000
admit-V2-A-install-0035	1	764	0	764	0	1000	0
admit-V2-A-install-0035	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0035	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0035	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0035	16	1000	806	1000	806	1000	1000
admit-V2-A-install-0036	1	764	0	764	0	1000	0
admit-V2-A-install-0036	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0036	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0036	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0036	16	1000	869	1000	869	1000	1000
admit-V2-A-install-0037	1	764	0	764	0	1000	0
admit-V2-A-install-0037	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0037	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0037	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0037	16	1000	930	1000	930	1000	1000
admit-V2-A-install-0038	1	764	0	764	0	1000	0
admit-V2-A-install-0038	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0038	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0038	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0038	16	1000	930	1000	930	1000	1000
admit-V2-A-install-0039	1	764	0	764	0	1000	0
admit-V2-A-install-0039	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0039	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0039	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0039	16	1000	930	1000	930	1000	1000
admit-V2-A-install-0040	1	764	0	764	0	1000	0
admit-V2-A-install-0040	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0040	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0040	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0040	16	1000	930	1000	930	1000	1000
admit-V2-A-install-0041	1	764	0	764	0	1000	0
admit-V2-A-install-0041	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0041	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0041	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0041	16	1000	930	1000	930	1000	1000
admit-V2-A-install-0042	1	764	0	764	0	1000	0
admit-V2-A-install-0042	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0042	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0042	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0042	16	1000	930	1000	930	1000	1000
admit-V2-A-install-0043	1	764	0	764	0	1000	0
admit-V2-A-install-0043	2	1000	774	1000	774	1000	1000
admit-V2-A-install-0043	4	1000	798	1000	798	1000	1000
admit-V2-A-install-0043	8	1000	806	1000	806	1000	1000
admit-V2-A-install-0043	16	1000	930	1000	930	1000	1000
admit-V2-A-withhold-0000	1	931	0	931	0	1000	0
admit-V2-A-withhold-0000	2	931	0	931	0	1000	0
admit-V2-A-withhold-0000	4	931	0	931	0	1000	0
admit-V2-A-withhold-0000	8	931	0	931	0	1000	0
admit-V2-A-withhold-0000	16	931	0	931	0	1000	0
admit-V2-A-withhold-0001	1	931	0	931	0	1000	0
admit-V2-A-withhold-0001	2	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0001	4	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0001	8	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0001	16	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0002	1	931	0	931	0	1000	0
admit-V2-A-withhold-0002	2	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0002	4	1000	624	1000	624	1000	1000
admit-V2-A-withhold-0002	8	1000	624	1000	624	1000	1000
admit-V2-A-withhold-0002	16	1000	624	1000	624	1000	1000
admit-V2-A-withhold-0003	1	931	0	931	0	1000	0
admit-V2-A-withhold-0003	2	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0003	4	1000	754	1000	754	1000	1000
admit-V2-A-withhold-0003	8	1000	754	1000	754	1000	1000
admit-V2-A-withhold-0003	16	1000	754	1000	754	1000	1000
admit-V2-A-withhold-0004	1	931	0	931	0	1000	0
admit-V2-A-withhold-0004	2	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0004	4	1000	754	1000	754	1000	1000
admit-V2-A-withhold-0004	8	1000	942	1000	942	1000	1000
admit-V2-A-withhold-0004	16	1000	942	1000	942	1000	1000
admit-V2-A-withhold-0005	1	931	0	931	0	1000	0
admit-V2-A-withhold-0005	2	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0005	4	1000	754	1000	754	1000	1000
admit-V2-A-withhold-0005	8	1000	786	1000	786	1000	1000
admit-V2-A-withhold-0005	16	1000	786	1000	786	1000	1000
admit-V2-A-withhold-0006	1	931	0	931	0	1000	0
admit-V2-A-withhold-0006	2	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0006	4	1000	754	1000	754	1000	1000
admit-V2-A-withhold-0006	8	1000	657	1000	754	1000	871
admit-V2-A-withhold-0006	16	1000	657	1000	754	1000	871
admit-V2-A-withhold-0007	1	931	0	931	0	1000	0
admit-V2-A-withhold-0007	2	1000	150	1000	150	1000	1000
admit-V2-A-withhold-0007	4	1000	754	1000	754	1000	1000
admit-V2-A-withhold-0007	8	1000	921	1000	921	1000	1000
admit-V2-A-withhold-0007	16	1000	921	1000	921	1000	1000
admit-V2-D-clean-0000	1	931	0	931	0	1000	0
admit-V2-D-clean-0000	2	931	0	931	0	1000	0
admit-V2-D-clean-0000	4	931	0	931	0	1000	0
admit-V2-D-clean-0000	8	931	0	931	0	1000	0
admit-V2-D-clean-0000	16	931	0	931	0	1000	0
admit-V2-D-clean-0001	1	931	0	931	0	1000	0
admit-V2-D-clean-0001	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0001	4	1000	150	1000	150	1000	1000
admit-V2-D-clean-0001	8	1000	150	1000	150	1000	1000
admit-V2-D-clean-0001	16	1000	150	1000	150	1000	1000
admit-V2-D-clean-0002	1	931	0	931	0	1000	0
admit-V2-D-clean-0002	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0002	4	1000	624	1000	624	1000	1000
admit-V2-D-clean-0002	8	1000	624	1000	624	1000	1000
admit-V2-D-clean-0002	16	1000	624	1000	624	1000	1000
admit-V2-D-clean-0003	1	931	0	931	0	1000	0
admit-V2-D-clean-0003	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0003	4	1000	754	1000	754	1000	1000
admit-V2-D-clean-0003	8	1000	754	1000	754	1000	1000
admit-V2-D-clean-0003	16	1000	754	1000	754	1000	1000
admit-V2-D-clean-0004	1	931	0	931	0	1000	0
admit-V2-D-clean-0004	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0004	4	1000	754	1000	754	1000	1000
admit-V2-D-clean-0004	8	1000	942	1000	942	1000	1000
admit-V2-D-clean-0004	16	1000	942	1000	942	1000	1000
admit-V2-D-clean-0006	1	931	0	931	0	1000	0
admit-V2-D-clean-0006	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0006	4	1000	754	1000	754	1000	1000
admit-V2-D-clean-0006	8	1000	657	1000	754	1000	871
admit-V2-D-clean-0006	16	1000	657	1000	754	1000	871
admit-V2-D-clean-0012	1	931	0	931	0	1000	0
admit-V2-D-clean-0012	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0012	4	1000	754	1000	754	1000	1000
admit-V2-D-clean-0012	8	1000	921	1000	921	1000	1000
admit-V2-D-clean-0012	16	1000	913	1000	921	1000	991
admit-V2-D-clean-0013	1	931	0	931	0	1000	0
admit-V2-D-clean-0013	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0013	4	1000	754	1000	754	1000	1000
admit-V2-D-clean-0013	8	1000	921	1000	921	1000	1000
admit-V2-D-clean-0013	16	1000	889	1000	921	1000	965
admit-V2-D-clean-0016	1	931	0	931	0	1000	0
admit-V2-D-clean-0016	2	1000	150	1000	150	1000	1000
admit-V2-D-clean-0016	4	1000	754	1000	754	1000	1000
admit-V2-D-clean-0016	8	1000	921	1000	921	1000	1000
admit-V2-D-clean-0016	16	1000	788	1000	921	1000	855
admit-V2-D-clean-0057	1	425	0	425	0	1000	0
admit-V2-D-clean-0057	2	469	44	469	44	1000	687
admit-V2-D-clean-0057	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0057	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0057	16	1000	418	1000	657	1000	636
admit-V2-D-clean-0059	1	425	0	425	0	1000	0
admit-V2-D-clean-0059	2	469	44	469	44	1000	687
admit-V2-D-clean-0059	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0059	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0059	16	1000	656	1000	657	1000	998
admit-V2-D-clean-0060	1	425	0	425	0	1000	0
admit-V2-D-clean-0060	2	469	44	469	44	1000	687
admit-V2-D-clean-0060	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0060	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0060	16	1000	657	1000	657	1000	1000
admit-V2-D-clean-0061	1	425	0	425	0	1000	0
admit-V2-D-clean-0061	2	469	44	469	44	1000	687
admit-V2-D-clean-0061	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0061	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0061	16	1000	657	1000	657	1000	1000
admit-V2-D-clean-0066	1	425	0	425	0	1000	0
admit-V2-D-clean-0066	2	469	44	469	44	1000	687
admit-V2-D-clean-0066	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0066	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0066	16	1000	654	1000	657	1000	995
admit-V2-D-clean-0067	1	425	0	425	0	1000	0
admit-V2-D-clean-0067	2	469	44	469	44	1000	687
admit-V2-D-clean-0067	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0067	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0067	16	1000	654	1000	657	1000	995
admit-V2-D-clean-0074	1	425	0	425	0	1000	0
admit-V2-D-clean-0074	2	469	44	469	44	1000	687
admit-V2-D-clean-0074	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0074	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0074	16	1000	654	1000	657	1000	995
admit-V2-D-clean-0082	1	425	0	425	0	1000	0
admit-V2-D-clean-0082	2	469	44	469	44	1000	687
admit-V2-D-clean-0082	4	1000	657	1000	657	1000	1000
admit-V2-D-clean-0082	8	1000	25	1000	657	1000	38
admit-V2-D-clean-0082	16	1000	654	1000	657	1000	995
admit-V2-D-clean-0193	1	425	0	425	0	1000	0
admit-V2-D-clean-0193	2	948	523	948	523	1000	1000
admit-V2-D-clean-0193	4	948	523	948	523	1000	1000
admit-V2-D-clean-0193	8	948	523	948	523	1000	1000
admit-V2-D-clean-0193	16	948	523	948	523	1000	1000
admit-V2-D-clean-0194	1	425	0	425	0	1000	0
admit-V2-D-clean-0194	2	948	523	948	523	1000	1000
admit-V2-D-clean-0194	4	1000	523	1000	523	1000	1000
admit-V2-D-clean-0194	8	1000	523	1000	523	1000	1000
admit-V2-D-clean-0194	16	1000	523	1000	523	1000	1000
admit-V2-D-clean-0245	1	600	0	600	0	1000	0
admit-V2-D-clean-0245	2	1000	555	1000	555	1000	1000
admit-V2-D-clean-0245	4	1000	555	1000	555	1000	1000
admit-V2-D-clean-0245	8	1000	555	1000	555	1000	1000
admit-V2-D-clean-0245	16	1000	555	1000	555	1000	1000
admit-V2-D-decoy-0000	1	710	0	710	0	1000	0
admit-V2-D-decoy-0000	2	710	0	710	0	1000	0
admit-V2-D-decoy-0000	4	710	0	710	0	1000	0
admit-V2-D-decoy-0000	8	710	0	710	0	1000	0
admit-V2-D-decoy-0000	16	710	0	710	0	1000	0
admit-V2-D-decoy-0001	1	710	0	710	0	1000	0
admit-V2-D-decoy-0001	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0001	4	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0001	8	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0001	16	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0002	1	710	0	710	0	1000	0
admit-V2-D-decoy-0002	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0002	4	1000	743	1000	743	1000	1000
admit-V2-D-decoy-0002	8	1000	743	1000	743	1000	1000
admit-V2-D-decoy-0002	16	1000	743	1000	743	1000	1000
admit-V2-D-decoy-0003	1	710	0	710	0	1000	0
admit-V2-D-decoy-0003	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0003	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0003	8	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0003	16	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0004	1	710	0	710	0	1000	0
admit-V2-D-decoy-0004	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0004	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0004	8	1000	874	1000	874	1000	1000
admit-V2-D-decoy-0004	16	1000	874	1000	874	1000	1000
admit-V2-D-decoy-0005	1	710	0	710	0	1000	0
admit-V2-D-decoy-0005	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0005	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0005	8	1000	874	1000	874	1000	1000
admit-V2-D-decoy-0005	16	1000	874	1000	874	1000	1000
admit-V2-D-decoy-0006	1	710	0	710	0	1000	0
admit-V2-D-decoy-0006	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0006	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0006	8	1000	884	1000	884	1000	1000
admit-V2-D-decoy-0006	16	1000	884	1000	884	1000	1000
admit-V2-D-decoy-0007	1	710	0	710	0	1000	0
admit-V2-D-decoy-0007	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0007	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0007	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0007	16	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0008	1	710	0	710	0	1000	0
admit-V2-D-decoy-0008	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0008	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0008	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0008	16	1000	896	1000	896	1000	1000
admit-V2-D-decoy-0009	1	710	0	710	0	1000	0
admit-V2-D-decoy-0009	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0009	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0009	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0009	16	1000	898	1000	898	1000	1000
admit-V2-D-decoy-0010	1	710	0	710	0	1000	0
admit-V2-D-decoy-0010	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0010	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0010	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0010	16	1000	933	1000	933	1000	1000
admit-V2-D-decoy-0011	1	710	0	710	0	1000	0
admit-V2-D-decoy-0011	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0011	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0011	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0011	16	1000	933	1000	933	1000	1000
admit-V2-D-decoy-0012	1	710	0	710	0	1000	0
admit-V2-D-decoy-0012	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0012	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0012	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0012	16	1000	934	1000	934	1000	1000
admit-V2-D-decoy-0013	1	710	0	710	0	1000	0
admit-V2-D-decoy-0013	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0013	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0013	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0013	16	1000	937	1000	937	1000	1000
admit-V2-D-decoy-0014	1	710	0	710	0	1000	0
admit-V2-D-decoy-0014	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0014	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0014	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0014	16	1000	942	1000	942	1000	1000
admit-V2-D-decoy-0015	1	710	0	710	0	1000	0
admit-V2-D-decoy-0015	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0015	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0015	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0015	16	1000	949	1000	949	1000	1000
admit-V2-D-decoy-0016	1	710	0	710	0	1000	0
admit-V2-D-decoy-0016	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0016	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0016	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0016	16	1000	949	1000	949	1000	1000
admit-V2-D-decoy-0017	1	710	0	710	0	1000	0
admit-V2-D-decoy-0017	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0017	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0017	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0017	16	1000	949	1000	949	1000	1000
admit-V2-D-decoy-0018	1	710	0	710	0	1000	0
admit-V2-D-decoy-0018	2	1000	711	1000	711	1000	1000
admit-V2-D-decoy-0018	4	1000	763	1000	763	1000	1000
admit-V2-D-decoy-0018	8	1000	887	1000	887	1000	1000
admit-V2-D-decoy-0018	16	1000	949	1000	949	1000	1000
admit-V2-D-decoy-0019	1	931	0	931	0	1000	0
admit-V2-D-decoy-0019	2	931	0	931	0	1000	0
admit-V2-D-decoy-0019	4	931	0	931	0	1000	0
admit-V2-D-decoy-0019	8	931	0	931	0	1000	0
admit-V2-D-decoy-0019	16	931	0	931	0	1000	0
admit-V2-D-decoy-0020	1	931	0	931	0	1000	0
admit-V2-D-decoy-0020	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0020	4	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0020	8	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0020	16	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0021	1	931	0	931	0	1000	0
admit-V2-D-decoy-0021	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0021	4	1000	948	1000	948	1000	1000
admit-V2-D-decoy-0021	8	1000	948	1000	948	1000	1000
admit-V2-D-decoy-0021	16	1000	948	1000	948	1000	1000
admit-V2-D-decoy-0022	1	931	0	931	0	1000	0
admit-V2-D-decoy-0022	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0022	4	1000	754	1000	946	1000	797
admit-V2-D-decoy-0022	8	1000	754	1000	946	1000	797
admit-V2-D-decoy-0022	16	1000	754	1000	946	1000	797
admit-V2-D-decoy-0023	1	931	0	931	0	1000	0
admit-V2-D-decoy-0023	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0023	4	1000	754	1000	946	1000	797
admit-V2-D-decoy-0023	8	1000	754	1000	946	1000	797
admit-V2-D-decoy-0023	16	1000	754	1000	946	1000	797
admit-V2-D-decoy-0024	1	931	0	931	0	1000	0
admit-V2-D-decoy-0024	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0024	4	1000	754	1000	946	1000	797
admit-V2-D-decoy-0024	8	1000	777	1000	946	1000	821
admit-V2-D-decoy-0024	16	1000	777	1000	946	1000	821
admit-V2-D-decoy-0025	1	931	0	931	0	1000	0
admit-V2-D-decoy-0025	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0025	4	1000	754	1000	946	1000	797
admit-V2-D-decoy-0025	8	1000	862	1000	946	1000	911
admit-V2-D-decoy-0025	16	1000	862	1000	946	1000	911
admit-V2-D-decoy-0026	1	931	0	931	0	1000	0
admit-V2-D-decoy-0026	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0026	4	1000	754	1000	946	1000	797
admit-V2-D-decoy-0026	8	1000	901	1000	946	1000	952
admit-V2-D-decoy-0026	16	1000	901	1000	946	1000	952
admit-V2-D-decoy-0027	1	931	0	931	0	1000	0
admit-V2-D-decoy-0027	2	1000	946	1000	946	1000	1000
admit-V2-D-decoy-0027	4	1000	754	1000	946	1000	797
admit-V2-D-decoy-0027	8	1000	901	1000	946	1000	952
admit-V2-D-decoy-0027	16	1000	917	1000	946	1000	969
admit-V2-D-decoy-0028	1	764	0	764	0	1000	0
admit-V2-D-decoy-0028	2	764	0	764	0	1000	0
admit-V2-D-decoy-0028	4	764	0	764	0	1000	0
admit-V2-D-decoy-0028	8	764	0	764	0	1000	0
admit-V2-D-decoy-0028	16	764	0	764	0	1000	0
admit-V2-D-decoy-0029	1	764	0	764	0	1000	0
admit-V2-D-decoy-0029	2	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0029	4	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0029	8	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0029	16	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0030	1	764	0	764	0	1000	0
admit-V2-D-decoy-0030	2	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0030	4	1000	774	1000	774	1000	1000
admit-V2-D-decoy-0030	8	1000	774	1000	774	1000	1000
admit-V2-D-decoy-0030	16	1000	774	1000	774	1000	1000
admit-V2-D-decoy-0031	1	764	0	764	0	1000	0
admit-V2-D-decoy-0031	2	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0031	4	1000	788	1000	788	1000	1000
admit-V2-D-decoy-0031	8	1000	788	1000	788	1000	1000
admit-V2-D-decoy-0031	16	1000	788	1000	788	1000	1000
admit-V2-D-decoy-0032	1	764	0	764	0	1000	0
admit-V2-D-decoy-0032	2	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0032	4	1000	788	1000	788	1000	1000
admit-V2-D-decoy-0032	8	1000	798	1000	798	1000	1000
admit-V2-D-decoy-0032	16	1000	798	1000	798	1000	1000
admit-V2-D-decoy-0033	1	764	0	764	0	1000	0
admit-V2-D-decoy-0033	2	1000	764	1000	764	1000	1000
admit-V2-D-decoy-0033	4	1000	788	1000	788	1000	1000
admit-V2-D-decoy-0033	8	1000	798	1000	798	1000	1000
admit-V2-D-decoy-0033	16	1000	798	1000	798	1000	1000
