stage,epoch,base_index,nominal_id,mode,resource,episode,stream_seed
0,0,1,49002,3,4,6,327692
0,0,1,49002,3,4,7,707240
0,0,1,49002,3,4,8,715159
0,0,1,49002,3,4,9,723078
0,0,1,49002,3,4,10,730997
0,0,1,49002,3,4,11,738916
0,0,1,49002,4,0,0,165748
0,0,1,49002,4,0,1,754754
0,0,1,49002,4,0,2,76857
0,0,1,49002,4,0,3,294234
0,0,1,49002,4,0,4,302153
0,0,1,49002,4,0,5,205343
0,0,1,49002,4,0,6,317991
0,0,1,49002,4,0,7,802268
0,0,1,49002,4,0,8,229100
0,0,1,49002,4,0,9,341748
0,0,1,49002,4,0,10,244938
0,0,1,49002,4,0,11,357586
0,0,1,49002,4,1,0,260776
0,0,1,49002,4,1,1,849782
0,0,1,49002,4,1,2,381343
0,0,1,49002,4,1,3,493991
0,0,1,49002,4,1,4,501910
0,0,1,49002,4,1,5,300371
0,0,1,49002,4,1,6,517748
0,0,1,49002,4,1,7,316209
0,0,1,49002,4,1,8,533586
0,0,1,49002,4,1,9,332047
0,0,1,49002,4,1,10,549424
0,0,1,49002,4,1,11,928972
0,0,1,49002,4,2,0,936891
0,0,1,49002,4,2,1,363723
0,0,1,49002,4,2,2,581100
0,0,1,49002,4,2,3,379561
0,0,1,49002,4,2,4,387480
0,0,1,49002,4,2,5,395399
0,0,1,49002,4,2,6,984405
0,0,1,49002,4,2,7,306508
0,0,1,49002,4,2,8,419156
0,0,1,49002,4,2,9,427075
0,0,1,49002,4,2,10,434994
0,0,1,49002,4,2,11,442913
0,0,1,49002,4,3,0,450832
0,0,1,49002,4,3,1,144564
0,0,1,49002,4,3,2,47754
0,0,1,49002,4,3,3,369860
0,0,1,49002,4,3,4,63592
0,0,1,49002,4,3,5,176240
0,0,1,49002,4,3,6,79430
0,0,1,49002,4,3,7,192078
0,0,1,49002,4,3,8,304726
0,0,1,49002,4,3,9,417374
0,0,1,49002,4,3,10,320564
0,0,1,49002,4,3,11,328483
0,0,1,49002,4,4,0,441131
0,0,1,49002,4,4,1,344321
0,0,1,49002,4,4,2,456969
0,0,1,49002,4,4,3,360159
0,0,1,49002,4,4,4,368078
0,0,1,49002,4,4,5,480726
0,0,1,49002,4,4,6,488645
0,0,1,49002,4,4,7,496564
0,0,1,49002,4,4,8,504483
0,0,1,49002,4,4,9,512402
0,0,1,49002,4,4,10,206134
0,0,1,49002,4,4,11,528240
0,0,1,49002,5,0,0,49646
0,0,1,49002,5,0,1,324465
0,0,1,49002,5,0,2,274942
0,0,1,49002,5,0,3,549761
0,0,1,49002,5,0,4,91477
0,0,1,49002,5,0,5,298699
0,0,1,49002,5,0,6,107315
0,0,1,49002,5,0,7,162521
0,0,1,49002,5,0,8,437340
0,0,1,49002,5,0,9,445259
0,0,1,49002,5,0,10,453178
0,0,1,49002,5,0,11,194197
0,0,1,49002,5,1,0,154829
0,0,1,49002,5,1,1,476935
0,0,1,49002,5,1,2,484854
0,0,1,49002,5,1,3,178586
0,0,1,49002,5,1,4,767592
0,0,1,49002,5,1,5,508611
0,0,1,49002,5,1,6,506375
0,0,1,49002,5,1,7,896078
0,0,1,49002,5,1,8,532368
0,0,1,49002,5,1,9,63929
0,0,1,49002,5,1,10,548206
0,0,1,49002,5,1,11,927754
0,0,1,49002,5,2,0,249857
0,0,1,49002,5,2,1,943592
0,0,1,49002,5,2,2,160966
0,0,1,49002,5,2,3,273614
0,0,1,49002,5,2,4,433549
0,0,1,49002,5,2,5,184723
0,0,1,49002,5,2,6,983187
0,0,1,49002,5,2,7,399864
0,0,1,49002,5,2,8,999025
0,0,1,49002,5,2,9,473144
0,0,1,49002,5,2,10,910134
0,0,1,49002,5,2,11,918053
0,0,1,49002,5,3,0,716514
0,0,1,49002,5,3,1,38617
0,0,1,49002,5,3,2,46536
0,0,1,49002,5,3,3,510503
0,0,1,49002,5,3,4,643461
0,0,1,49002,5,3,5,279751
0,0,1,49002,5,3,6,78212
0,0,1,49002,5,3,7,981405
0,0,1,49002,5,3,8,303508
0,0,1,49002,5,3,9,101969
0,0,1,49002,5,3,10,738262
0,0,1,49002,5,3,11,117807
0,0,1,49002,5,4,0,706813
0,0,1,49002,5,4,1,28916
0,0,1,49002,5,4,2,351022
0,0,1,49002,5,4,3,730570
0,0,1,49002,5,4,4,52673
0,0,1,49002,5,4,5,374779
0,0,1,49002,5,4,6,68511
0,0,1,49002,5,4,7,762246
0,0,1,49002,5,4,8,503265
0,0,1,49002,5,4,9,511184
0,0,1,49002,5,4,10,786003
0,0,1,49002,5,4,11,841209
0,0,1,49002,6,0,0,534941
0,0,1,49002,6,0,1,705031
0,0,1,49002,6,0,2,27134
0,0,1,49002,6,0,3,663427
0,0,1,49002,6,0,4,776075
0,0,1,49002,6,0,5,50891
0,0,1,49002,6,0,6,58810
0,0,1,49002,6,0,7,799832
0,0,1,49002,6,0,8,74648
0,0,1,49002,6,0,9,187296
0,0,1,49002,6,0,10,195215
0,0,1,49002,6,0,11,307863
0,0,1,49002,6,1,0,106324
0,0,1,49002,6,1,1,637888
0,0,1,49002,6,1,2,122162
0,0,1,49002,6,1,3,234810
0,0,1,49002,6,1,4,138000
0,0,1,49002,6,1,5,564835
0,0,1,49002,6,1,6,886941
0,0,1,49002,6,1,7,952302
0,0,1,49002,6,1,8,588592
0,0,1,49002,6,1,9,643798
0,0,1,49002,6,1,10,604430
0,0,1,49002,6,1,11,926536
0,0,1,49002,6,2,0,667555
0,0,1,49002,6,2,1,628187
0,0,1,49002,6,2,2,321919
0,0,1,49002,6,2,3,62938
0,0,1,49002,6,2,4,337757
0,0,1,49002,6,2,5,345676
0,0,1,49002,6,2,6,715069
0,0,1,49002,6,2,7,827717
0,0,1,49002,6,2,8,511294
0,0,1,49002,6,2,9,377352
0,0,1,49002,6,2,10,699458
0,0,1,49002,6,2,11,372880
0,0,1,49002,6,3,0,924754
0,0,1,49002,6,3,1,94841
0,0,1,49002,6,3,2,883150
0,0,1,49002,6,3,3,110679
0,0,1,49002,6,3,4,118598
0,0,1,49002,6,3,5,545433
0,0,1,49002,6,3,6,810097
0,0,1,49002,6,3,7,818016
0,0,1,49002,6,3,8,45545
0,0,1,49002,6,3,9,996025
0,0,1,49002,6,3,10,585028
0,0,1,49002,6,3,11,697676
0,0,1,49002,6,4,0,705595
0,0,1,49002,6,4,1,237156
0,0,1,49002,6,4,2,721433
0,0,1,49002,6,4,3,729352
0,0,1,49002,6,4,4,889287
0,0,1,49002,6,4,5,745190
0,0,1,49002,6,4,6,962567
0,0,1,49002,6,4,7,17770
0,0,1,49002,6,4,8,978405
0,0,1,49002,6,4,9,986324
0,0,1,49002,6,4,10,936801
0,0,1,49002,6,4,11,792704
0,0,1,49002,7,0,0,219536
0,0,1,49002,7,0,1,122726
0,0,1,49002,7,0,2,130645
0,0,1,49002,7,0,3,243293
0,0,1,49002,7,0,4,146483
0,0,1,49002,7,0,5,211844
0,0,1,49002,7,0,6,638679
0,0,1,49002,7,0,7,274969
0,0,1,49002,7,0,8,282888
0,0,1,49002,7,0,9,290807
0,0,1,49002,7,0,10,508184
0,0,1,49002,7,0,11,306645
0,0,1,49002,7,1,0,105106
0,0,1,49002,7,1,1,217754
0,0,1,49002,7,1,2,539860
0,0,1,49002,7,1,3,338321
0,0,1,49002,7,1,4,346240
0,0,1,49002,7,1,5,621059
0,0,1,49002,7,1,6,409365
0,0,1,49002,7,1,7,788913
0,0,1,49002,7,1,8,529932
0,0,1,49002,7,1,9,118935
0,0,1,49002,7,1,10,79567
0,0,1,49002,7,1,11,192215
0,0,1,49002,7,2,0,828508
0,0,1,49002,7,2,1,836427
0,0,1,49002,7,2,2,577446
0,0,1,49002,7,2,3,852265
0,0,1,49002,7,2,4,860184
0,0,1,49002,7,2,5,601203
0,0,1,49002,7,2,6,609122
0,0,1,49002,7,2,7,617041
0,0,1,49002,7,2,8,834418
0,0,1,49002,7,2,9,261250
0,0,1,49002,7,2,10,640798
0,0,1,49002,7,2,11,648717
0,0,1,49002,7,3,0,609349
0,0,1,49002,7,3,1,664555
0,0,1,49002,7,3,2,567745
0,0,1,49002,7,3,3,575664
0,0,1,49002,7,3,4,374125
0,0,1,49002,7,3,5,591502
0,0,1,49002,7,3,6,389963
0,0,1,49002,7,3,7,826953
0,0,1,49002,7,3,8,615259
0,0,1,49002,7,3,9,727907
0,0,1,49002,7,3,10,202026
0,0,1,49002,7,3,11,639016
0,0,1,49002,7,4,0,646935
0,0,1,49002,7,4,1,759583
0,0,1,49002,7,4,2,615486
0,0,1,49002,7,4,3,413947
0,0,1,49002,7,4,4,678611
0,0,1,49002,7,4,5,686530
0,0,1,49002,7,4,6,427549
0,0,1,49002,7,4,7,921981
0,0,1,49002,7,4,8,453542
0,0,1,49002,7,4,9,299290
0,0,1,49002,7,4,10,830854
0,0,1,49002,7,4,11,48228
0,0,1,49002,8,0,0,647389
0,0,1,49002,8,0,1,655308
0,0,1,49002,8,0,2,872685
0,0,1,49002,8,0,3,880604
0,0,1,49002,8,0,4,888523
0,0,1,49002,8,0,5,896442
0,0,1,49002,8,0,6,113816
0,0,1,49002,8,0,7,912280
0,0,1,49002,8,0,8,920199
0,0,1,49002,8,0,9,928118
0,0,1,49002,8,0,10,936037
0,0,1,49002,8,0,11,943956
0,0,1,49002,8,1,0,951875
0,0,1,49002,8,1,1,750336
0,0,1,49002,8,1,2,967713
0,0,1,49002,8,1,3,870903
0,0,1,49002,8,1,4,878822
0,0,1,49002,8,1,5,991470
0,0,1,49002,8,1,6,894660
0,0,1,49002,8,1,7,7305
0,0,1,49002,8,1,8,910498
0,0,1,49002,8,1,9,918417
0,0,1,49002,8,1,10,926336
0,0,1,49002,8,1,11,829526
0,0,1,49002,8,2,0,837445
0,0,1,49002,8,2,1,845364
0,0,1,49002,8,2,2,853283
0,0,1,49002,8,2,3,965931
0,0,1,49002,8,2,4,973850
0,0,1,49002,8,2,5,295953
0,0,1,49002,8,2,6,94414
0,0,1,49002,8,2,7,311791
0,0,1,49002,8,2,8,214981
0,0,1,49002,8,2,9,13442
0,0,1,49002,8,2,10,126090
0,0,1,49002,8,2,11,134009
0,0,1,49002,8,3,0,932473
0,0,1,49002,8,3,1,940392
0,0,1,49002,8,3,2,262495
0,0,1,49002,8,3,3,956230
0,0,1,49002,8,3,4,964149
0,0,1,49002,8,3,5,972068
0,0,1,49002,8,3,6,979987
0,0,1,49002,8,3,7,987906
0,0,1,49002,8,3,8,100551
0,0,1,49002,8,3,9,108470
0,0,1,49002,8,3,10,221118
0,0,1,49002,8,3,11,229037
0,0,1,49002,8,4,0,236956
0,0,1,49002,8,4,1,244875
0,0,1,49002,8,4,2,252794
0,0,1,49002,8,4,3,260713
0,0,1,49002,8,4,4,268632
0,0,1,49002,8,4,5,276551
0,0,1,49002,8,4,6,284470
0,0,1,49002,8,4,7,82931
0,0,1,49002,8,4,8,300308
0,0,1,49002,8,4,9,98769
0,0,1,49002,8,4,10,211417
0,0,1,49002,8,4,11,219336
0,0,2,49003,0,0,0,436713
0,0,2,49003,0,0,1,444632
0,0,2,49003,0,0,2,452551
0,0,2,49003,0,0,3,774657
0,0,2,49003,0,0,4,887305
0,0,2,49003,0,0,5,685766
0,0,2,49003,0,0,6,484227
0,0,2,49003,0,0,7,701604
0,0,2,49003,0,0,8,709523
0,0,2,49003,0,0,9,926900
0,0,2,49003,0,0,10,934819
0,0,2,49003,0,0,11,838009
0,0,2,49003,0,1,0,531741
0,0,2,49003,0,1,1,539660
0,0,2,49003,0,1,2,547579
0,0,2,49003,0,1,3,707514
0,0,2,49003,0,1,4,563417
0,0,2,49003,0,1,5,990252
0,0,2,49003,0,1,6,579255
0,0,2,49003,0,1,7,587174
0,0,2,49003,0,1,8,595093
0,0,2,49003,0,1,9,707741
0,0,2,49003,0,1,10,715660
0,0,2,49003,0,1,11,723579
0,0,2,49003,0,2,0,626769
0,0,2,49003,0,2,1,320501
0,0,2,49003,0,2,2,642607
0,0,2,49003,0,2,3,650526
0,0,2,49003,0,2,4,448987
0,0,2,49003,0,2,5,666364
0,0,2,49003,0,2,6,464825
0,0,2,49003,0,2,7,682202
0,0,2,49003,0,2,8,480663
0,0,2,49003,0,2,9,698040
0,0,2,49003,0,2,10,496501
0,0,2,49003,0,2,11,713878
0,0,2,49003,0,3,0,512339
0,0,2,49003,0,3,1,624987
0,0,2,49003,0,3,2,423448
0,0,2,49003,0,3,3,640825
0,0,2,49003,0,3,4,648744
0,0,2,49003,0,3,5,551934
0,0,2,49003,0,3,6,559853
0,0,2,49003,0,3,7,463043
0,0,2,49003,0,3,8,470962
0,0,2,49003,0,3,9,478881
0,0,2,49003,0,3,10,800987
0,0,2,49003,0,3,11,599448
0,0,2,49003,0,4,0,712096
0,0,2,49003,0,4,1,720015
0,0,2,49003,0,4,2,727934
0,0,2,49003,0,4,3,840582
0,0,2,49003,0,4,4,639043
0,0,2,49003,0,4,5,856420
0,0,2,49003,0,4,6,654881
0,0,2,49003,0,4,7,662800
0,0,2,49003,0,4,8,775448
0,0,2,49003,0,4,9,678638
0,0,2,49003,0,4,10,686557
0,0,2,49003,0,4,11,694476
0,0,2,49003,1,0,0,435495
0,0,2,49003,1,0,1,815043
0,0,2,49003,1,0,2,393891
0,0,2,49003,1,0,3,982897
0,0,2,49003,1,0,4,990816
0,0,2,49003,1,0,5,846719
0,0,2,49003,1,0,6,530296
0,0,2,49003,1,0,7,433486
0,0,2,49003,1,0,8,870476
0,0,2,49003,1,0,9,506766
0,0,2,49003,1,0,10,828872
0,0,2,49003,1,0,11,836791
0,0,2,49003,1,1,0,949439
0,0,2,49003,1,1,1,224255
0,0,2,49003,1,1,2,70003
0,0,2,49003,1,1,3,763738
0,0,2,49003,1,1,4,818944
0,0,2,49003,1,1,5,779576
0,0,2,49003,1,1,6,834782
0,0,2,49003,1,1,7,842701
0,0,2,49003,1,1,8,850620
0,0,2,49003,1,1,9,811252
0,0,2,49003,1,1,10,28626
0,0,2,49003,1,1,11,350732
0,0,2,49003,1,2,0,939738
0,0,2,49003,1,2,1,994944
0,0,2,49003,1,2,2,327202
0,0,2,49003,1,2,3,172950
0,0,2,49003,1,2,4,924127
0,0,2,49003,1,2,5,455688
0,0,2,49003,1,2,6,615623
0,0,2,49003,1,2,7,204626
0,0,2,49003,1,2,8,584174
0,0,2,49003,1,2,9,963722
0,0,2,49003,1,2,10,123654
0,0,2,49003,1,2,11,26844
0,0,2,49003,1,3,0,301663
0,0,2,49003,1,3,1,204853
0,0,2,49003,1,3,2,317501
0,0,2,49003,1,3,3,686894
0,0,2,49003,1,3,4,438068
0,0,2,49003,1,3,5,445987
0,0,2,49003,1,3,6,453906
0,0,2,49003,1,3,7,32754
0,0,2,49003,1,3,8,155557
0,0,2,49003,1,3,9,48592
0,0,2,49003,1,3,10,485582
0,0,2,49003,1,3,11,121872
0,0,2,49003,1,4,0,501420
0,0,2,49003,1,4,1,509339
0,0,2,49003,1,4,2,30745
0,0,2,49003,1,4,3,629906
0,0,2,49003,1,4,4,218909
0,0,2,49003,1,4,5,645744
0,0,2,49003,1,4,6,653663
0,0,2,49003,1,4,7,661582
0,0,2,49003,1,4,8,41127
0,0,2,49003,1,4,9,677420
0,0,2,49003,1,4,10,685339
0,0,2,49003,1,4,11,274342
0,0,2,49003,2,0,0,224819
0,0,2,49003,2,0,1,394909
0,0,2,49003,2,0,2,926473
0,0,2,49003,2,0,3,410747
0,0,2,49003,2,0,4,628124
0,0,2,49003,2,0,5,473872
0,0,2,49003,2,0,6,225046
0,0,2,49003,2,0,7,175523
0,0,2,49003,2,0,8,659800
0,0,2,49003,2,0,9,667719
0,0,2,49003,2,0,10,675638
0,0,2,49003,2,0,11,264641
0,0,2,49003,2,1,0,691476
0,0,2,49003,2,1,1,699395
0,0,2,49003,2,1,2,288398
0,0,2,49003,2,1,3,715233
0,0,2,49003,2,1,4,304236
0,0,2,49003,2,1,5,45255
0,0,2,49003,2,1,6,681548
0,0,2,49003,2,1,7,327993
0,0,2,49003,2,1,8,335912
0,0,2,49003,2,1,9,343831
0,0,2,49003,2,1,10,351750
0,0,2,49003,2,1,11,359669
0,0,2,49003,2,2,0,729062
0,0,2,49003,2,2,1,375507
0,0,2,49003,2,2,2,383426
0,0,2,49003,2,2,3,914990
0,0,2,49003,2,2,4,399264
0,0,2,49003,2,2,5,826099
0,0,2,49003,2,2,6,415102
0,0,2,49003,2,2,7,841937
0,0,2,49003,2,2,8,430940
0,0,2,49003,2,2,9,438859
0,0,2,49003,2,2,10,446778
0,0,2,49003,2,2,11,454697
0,0,2,49003,2,3,0,462616
0,0,2,49003,2,3,1,470535
0,0,2,49003,2,3,2,478454
0,0,2,49003,2,3,3,743118
0,0,2,49003,2,3,4,913208
0,0,2,49003,2,3,5,502211
0,0,2,49003,2,3,6,510130
0,0,2,49003,2,3,7,518049
0,0,2,49003,2,3,8,735426
0,0,2,49003,2,3,9,533887
0,0,2,49003,2,3,10,541806
0,0,2,49003,2,3,11,549725
0,0,2,49003,2,4,0,557644
0,0,2,49003,2,4,1,565563
0,0,2,49003,2,4,2,573482
0,0,2,49003,2,4,3,790859
0,0,2,49003,2,4,4,589320
0,0,2,49003,2,4,5,853984
0,0,2,49003,2,4,6,814616
0,0,2,49003,2,4,7,613077
0,0,2,49003,2,4,8,620996
0,0,2,49003,2,4,9,628915
0,0,2,49003,2,4,10,636834
0,0,2,49003,2,4,11,644753
0,0,2,49003,3,0,0,862130
0,0,2,49003,3,0,1,660591
0,0,2,49003,3,0,2,668510
0,0,2,49003,3,0,3,990616
0,0,2,49003,3,0,4,893806
0,0,2,49003,3,0,5,901725
0,0,2,49003,3,0,6,909644
0,0,2,49003,3,0,7,917563
0,0,2,49003,3,0,8,925482
0,0,2,49003,3,0,9,933401
0,0,2,49003,3,0,10,731862
0,0,2,49003,3,0,11,739781
0,0,2,49003,3,1,0,957158
0,0,2,49003,3,1,1,755619
0,0,2,49003,3,1,2,763538
0,0,2,49003,3,1,3,85641
0,0,2,49003,3,1,4,779376
0,0,2,49003,3,1,5,996753
0,0,2,49003,3,1,6,518159
0,0,2,49003,3,1,7,59875
0,0,2,49003,3,1,8,20507
0,0,2,49003,3,1,9,818971
0,0,2,49003,3,1,10,826890
0,0,2,49003,3,1,11,834809
0,0,2,49003,3,2,0,842728
0,0,2,49003,3,2,1,421576
0,0,2,49003,3,2,2,858566
0,0,2,49003,3,2,3,123227
0,0,2,49003,3,2,4,769675
0,0,2,49003,3,2,5,882323
0,0,2,49003,3,2,6,99697
0,0,2,49003,3,2,7,898161
0,0,2,49003,3,2,8,115535
0,0,2,49003,3,2,9,542370
0,0,2,49003,3,2,10,131373
0,0,2,49003,3,2,11,929837
0,0,2,49003,3,3,0,147211
0,0,2,49003,3,3,1,50401
0,0,2,49003,3,3,2,267778
0,0,2,49003,3,3,3,961513
0,0,2,49003,3,3,4,283616
0,0,2,49003,3,3,5,977351
0,0,2,49003,3,3,6,194725
0,0,2,49003,3,3,7,307373
0,0,2,49003,3,3,8,105834
0,0,2,49003,3,3,9,218482
0,0,2,49003,3,3,10,121672
0,0,2,49003,3,3,11,234320
0,0,2,49003,3,4,0,32781
0,0,2,49003,3,4,1,250158
0,0,2,49003,3,4,2,153348
0,0,2,49003,3,4,3,951812
0,0,2,49003,3,4,4,64457
0,0,2,49003,3,4,5,967650
0,0,2,49003,3,4,6,337040
0,0,2,49003,3,4,7,192943
0,0,2,49003,3,4,8,96133
0,0,2,49003,3,4,9,313510
0,0,2,49003,3,4,10,7242
0,0,2,49003,3,4,11,224619
0,0,2,49003,4,0,0,23080
0,0,2,49003,4,0,1,135728
0,0,2,49003,4,0,2,38918
0,0,2,49003,4,0,3,361024
0,0,2,49003,4,0,4,159485
0,0,2,49003,4,0,5,62675
0,0,2,49003,4,0,6,384781
0,0,2,49003,4,0,7,392700
0,0,2,49003,4,0,8,400619
0,0,2,49003,4,0,9,199080
0,0,2,49003,4,0,10,416457
0,0,2,49003,4,0,11,424376
0,0,2,49003,4,1,0,432295
0,0,2,49003,4,1,1,230756
0,0,2,49003,4,1,2,448133
0,0,2,49003,4,1,3,456052
0,0,2,49003,4,1,4,149784
0,0,2,49003,4,1,5,157703
0,0,2,49003,4,1,6,946012
0,0,2,49003,4,1,7,487728
0,0,2,49003,4,1,8,914563
0,0,2,49003,4,1,9,503566
0,0,2,49003,4,1,10,197298
0,0,2,49003,4,1,11,519404
0,0,2,49003,4,2,0,317865
0,0,2,49003,4,2,1,325784
0,0,2,49003,4,2,2,228974
0,0,2,49003,4,2,3,236893
0,0,2,49003,4,2,4,244812
0,0,2,49003,4,2,5,252731
0,0,2,49003,4,2,6,365379
0,0,2,49003,4,2,7,687485
0,0,2,49003,4,2,8,276488
0,0,2,49003,4,2,9,284407
0,0,2,49003,4,2,10,397055
0,0,2,49003,4,2,11,404974
0,0,2,49003,4,3,0,622351
0,0,2,49003,4,3,1,630270
0,0,2,49003,4,3,2,324002
0,0,2,49003,4,3,3,331921
0,0,2,49003,4,3,4,339840
0,0,2,49003,4,3,5,347759
0,0,2,49003,4,3,6,355678
0,0,2,49003,4,3,7,143984
0,0,2,49003,4,3,8,371516
0,0,2,49003,4,3,9,379435
0,0,2,49003,4,3,10,387354
0,0,2,49003,4,3,11,814189
0,0,2,49003,4,4,0,507921
0,0,2,49003,4,4,1,515840
0,0,2,49003,4,4,2,419030
0,0,2,49003,4,4,3,264778
0,0,2,49003,4,4,4,434868
0,0,2,49003,4,4,5,547516
0,0,2,49003,4,4,6,450706
0,0,2,49003,4,4,7,458625
0,0,2,49003,4,4,8,246931
0,0,2,49003,4,4,9,254850
0,0,2,49003,4,4,10,901298
0,0,2,49003,4,4,11,595030
0,0,2,49003,5,0,0,707678
0,0,2,49003,5,0,1,610868
0,0,2,49003,5,0,2,514058
0,0,2,49003,5,0,3,464535
0,0,2,49003,5,0,4,624470
0,0,2,49003,5,0,5,537815
0,0,2,49003,5,0,6,545734
0,0,2,49003,5,0,7,77295
0,0,2,49003,5,0,8,85214
0,0,2,49003,5,0,9,512049
0,0,2,49003,5,0,10,577410
0,0,2,49003,5,0,11,585329
0,0,2,49003,5,1,0,593248
0,0,2,49003,5,1,1,705896
0,0,2,49003,5,1,2,609086
0,0,2,49003,5,1,3,559563
0,0,2,49003,5,1,4,624924
0,0,2,49003,5,1,5,632843
0,0,2,49003,5,1,6,421149
0,0,2,49003,5,1,7,648681
0,0,2,49003,5,1,8,656600
0,0,2,49003,5,1,9,664519
0,0,2,49003,5,1,10,719725
0,0,2,49003,5,1,11,680357
0,0,2,49003,5,2,0,688276
0,0,2,49003,5,2,1,696195
0,0,2,49003,5,2,2,913572
0,0,2,49003,5,2,3,701878
0,0,2,49003,5,2,4,719952
0,0,2,49003,5,2,5,937329
0,0,2,49003,5,2,6,945248
0,0,2,49003,5,2,7,733554
0,0,2,49003,5,2,8,751628
0,0,2,49003,5,2,9,759547
0,0,2,49003,5,2,10,872195
0,0,2,49003,5,2,11,775385
0,0,2,49003,5,3,0,888033
0,0,2,49003,5,3,1,618897
0,0,2,49003,5,3,2,903871
0,0,2,49003,5,3,3,121245
0,0,2,49003,5,3,4,909554
0,0,2,49003,5,3,5,927628
0,0,2,49003,5,3,6,830818
0,0,2,49003,5,3,7,838737
0,0,2,49003,5,3,8,951385
0,0,2,49003,5,3,9,273488
0,0,2,49003,5,3,10,176678
0,0,2,49003,5,3,11,975142
0,0,2,49003,5,4,0,983061
0,0,2,49003,5,4,1,980825
0,0,2,49003,5,4,2,998899
0,0,2,49003,5,4,3,996663
0,0,2,49003,5,4,4,14734
0,0,2,49003,5,4,5,22653
0,0,2,49003,5,4,6,925846
0,0,2,49003,5,4,7,933765
0,0,2,49003,5,4,8,941684
0,0,2,49003,5,4,9,463090
0,0,2,49003,5,4,10,62248
0,0,2,49003,5,4,11,965441
0,0,2,49003,6,0,0,973360
0,0,2,49003,6,0,1,981279
0,0,2,49003,6,0,2,93924
0,0,2,49003,6,0,3,101843
0,0,2,49003,6,0,4,528678
0,0,2,49003,6,0,5,222410
0,0,2,49003,6,0,6,439787
0,0,2,49003,6,0,7,133519
0,0,2,49003,6,0,8,455625
0,0,2,49003,6,0,9,254086
0,0,2,49003,6,0,10,471463
0,0,2,49003,6,0,11,60466
0,0,2,49003,6,1,0,487301
0,0,2,49003,6,1,1,76304
0,0,2,49003,6,1,2,503139
0,0,2,49003,6,1,3,301600
0,0,2,49003,6,1,4,518977
0,0,2,49003,6,1,5,526896
0,0,2,49003,6,1,6,534815
0,0,2,49003,6,1,7,542734
0,0,2,49003,6,1,8,550653
0,0,2,49003,6,1,9,558572
0,0,2,49003,6,1,10,147575
0,0,2,49003,6,1,11,574410
0,0,2,49003,6,2,0,163413
0,0,2,49003,6,2,1,380790
0,0,2,49003,6,2,2,598167
0,0,2,49003,6,2,3,187170
0,0,2,49003,6,2,4,404547
0,0,2,49003,6,2,5,621924
0,0,2,49003,6,2,6,420385
0,0,2,49003,6,2,7,218846
0,0,2,49003,6,2,8,436223
0,0,2,49003,6,2,9,444142
0,0,2,49003,6,2,10,452061
0,0,2,49003,6,2,11,669438
0,0,2,49003,6,3,0,677357
0,0,2,49003,6,3,1,475818
0,0,2,49003,6,3,2,797924
0,0,2,49003,6,3,3,282198
0,0,2,49003,6,3,4,709033
0,0,2,49003,6,3,5,507494
0,0,2,49003,6,3,6,305955
0,0,2,49003,6,3,7,732790
0,0,2,49003,6,3,8,321793
0,0,2,49003,6,3,9,329712
0,0,2,49003,6,3,10,337631
0,0,2,49003,6,3,11,345550
0,0,2,49003,6,4,0,981843
0,0,2,49003,6,4,1,94488
0,0,2,49003,6,4,2,369307
0,0,2,49003,6,4,3,796142
0,0,2,49003,6,4,4,385145
0,0,2,49003,6,4,5,497793
0,0,2,49003,6,4,6,400983
0,0,2,49003,6,4,7,37273
0,0,2,49003,6,4,8,416821
0,0,2,49003,6,4,9,424740
0,0,2,49003,6,4,10,432659
0,0,2,49003,6,4,11,440578
0,0,2,49003,7,0,0,448497
0,0,2,49003,7,0,1,456416
0,0,2,49003,7,0,2,778522
0,0,2,49003,7,0,3,786441
0,0,2,49003,7,0,4,794360
0,0,2,49003,7,0,5,697550
0,0,2,49003,7,0,6,705469
0,0,2,49003,7,0,7,818117
0,0,2,49003,7,0,8,35491
0,0,2,49003,7,0,9,252868
0,0,2,49003,7,0,10,51329
0,0,2,49003,7,0,11,745064
0,0,2,49003,7,1,0,543525
0,0,2,49003,7,1,1,551444
0,0,2,49003,7,1,2,664092
0,0,2,49003,7,1,3,567282
0,0,2,49003,7,1,4,889388
0,0,2,49003,7,1,5,792578
0,0,2,49003,7,1,6,800497
0,0,2,49003,7,1,7,913145
0,0,2,49003,7,1,8,816335
0,0,2,49003,7,1,9,824254
0,0,2,49003,7,1,10,832173
0,0,2,49003,7,1,11,944821
0,0,2,49003,7,2,0,638553
0,0,2,49003,7,2,1,855930
0,0,2,49003,7,2,2,863849
0,0,2,49003,7,2,3,871768
0,0,2,49003,7,2,4,670229
0,0,2,49003,7,2,5,992335
0,0,2,49003,7,2,6,895525
0,0,2,49003,7,2,7,903444
0,0,2,49003,7,2,8,911363
0,0,2,49003,7,2,9,919282
0,0,2,49003,7,2,10,927201
0,0,2,49003,7,2,11,935120
0,0,2,49003,7,3,0,943039
0,0,2,49003,7,3,1,741500
0,0,2,49003,7,3,2,749419
0,0,2,49003,7,3,3,71522
0,0,2,49003,7,3,4,184170
0,0,2,49003,7,3,5,773176
0,0,2,49003,7,3,6,781095
0,0,2,49003,7,3,7,103198
0,0,2,49003,7,3,8,796933
0,0,2,49003,7,3,9,804852
0,0,2,49003,7,3,10,812771
0,0,2,49003,7,3,11,820690
0,0,2,49003,7,4,0,38064
0,0,2,49003,7,4,1,360170
