trial_idx,fixture_id,fixture_path,task,truth,stratum,judgment,confidence,measure,operations,percept_bytes,program,tests,decision,chain_hash
135,r21a_colorconst_22,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,432,4611,29,,,WITHHOLD,53e6ef3946aa997770657e75d76b89e5f0e1b857feb633b25e5e56a2bfe4e616
136,r21a_colorconst_220,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,854,4611,29,,,WITHHOLD,38e33cfe2a1bc3d1e335374d7d9188c9d81d60d8b625f037b4b4069d6aa1e187
137,r21a_colorconst_221,,colorconst,DIFFERENT,gen_adv,DIFFERENT,low,165,4611,28,,,WITHHOLD,60addaa0820870d9e5728dde3f6bcc5e3d761dae989f9767e474cdf0af4c6ec8
138,r21a_colorconst_222,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,59,4611,31,,,INSTALL,e36fa6503d8754d6c2b4205b2aabe20e5c36af77cfed3b21ec53239bcefb23e1
139,r21a_colorconst_223,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,255,4611,29,,,INSTALL,c007d7e7f350bfca3f2928d2addcbc90f26b20998cd8f541f68c445e6dd903ca
140,r21a_colorconst_224,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,525,4611,29,,,WITHHOLD,66e9f0ced7cb9eb4ed1b2950a45b7b0e215eb29c8a7af144e863c08c1cb173eb
141,r21a_colorconst_225,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,750,4611,29,,,WITHHOLD,5888d3e503bde1935726a4f25b049b6f2df03fb88072541fad41f006fa6fd9ea
142,r21a_colorconst_226,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,553,4611,29,,,WITHHOLD,28f57fd93fa782397b57c1e448d67356faa17d0b6d83afd03b8105c37a95b183
143,r21a_colorconst_227,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,540,4611,29,,,INSTALL,b545b9ad090896dcab966b73681605e9a2e81f6edaa4a1829d4f3569dee5f713
144,r21a_colorconst_228,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,781,4611,29,,,WITHHOLD,f6bf8c112030fe39b2b9c14c264dff8b5e9c4ebc0bc75eeb34723e54eadca43e
145,r21a_colorconst_229,,colorconst,DIFFERENT,gen_adv,SAME_SURFACE,high,42,4611,31,,,INSTALL,dbe0523c5495d176a6d4a5f95a3aec9fe79576bcf641adb161749c48fab6b5c9
146,r21a_colorconst_23,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,1111,4611,30,,,INSTALL,c8baa28e4de89103c77f1d96f661c79e3b3eb501650b64857c5ebc0486879b88
147,r21a_colorconst_230,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,466,4611,29,,,WITHHOLD,db1c14ba5cb7ddc4234cfcf526a9dab7d04c4f1a8e1d9d10972105ea1212b858
148,r21a_colorconst_231,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,1367,4611,30,,,INSTALL,0a3b35069bdc97afcc327e0f86c5e6aeef81edf1a043ca6598a5cbd2875beb10
149,r21a_colorconst_232,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,55,4611,31,,,INSTALL,525b31087a62bfa18e6f734d27905747e6d531247b89746bc2e49c5c0018844a
150,r21a_colorconst_233,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,232,4611,29,,,INSTALL,91b446ecae9b10b60f54c99d06fc9a5fe8d0d99a25ec320a1fa7900f659a4624
151,r21a_colorconst_234,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,584,4611,29,,,WITHHOLD,fdc294132ac87d78c1395f3af62317a62dcb6e090cbe3b4278074d4fa0c07f15
152,r21a_colorconst_235,,colorconst,DIFFERENT,gen_adv,SAME_SURFACE,low,147,4611,31,,,WITHHOLD,d3a273be166f4b4be53a41771301534221aeb418e8037b6d6a5b5f66baf96f6d
153,r21a_colorconst_236,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,330,4611,29,,,WITHHOLD,576ea01d59f3feb7778b2c2fe2d754c0a65d7fe6e97868313ad32b689e572e04
154,r21a_colorconst_237,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,1020,4611,30,,,INSTALL,c755ee9cf44cd3fb72d3bf22a6f04f7f54535bcfcdded3ef6984074c480f723b
155,r21a_colorconst_238,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,448,4611,29,,,WITHHOLD,d32055627ab4c07b1d8d8cb4902fec8121908524c696f7120906d287527d0623
156,r21a_colorconst_239,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,965,4611,29,,,INSTALL,cc0e52b3e8a06e73cfce2e9769b6b544c254a849345a036b857f92913f485bde
157,r21a_colorconst_24,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,379,4611,29,,,WITHHOLD,98726618ececad057e79421672bd05ed8477aefd4665a3e92120bff5fd16d878
158,r21a_colorconst_240,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,147,4611,31,,,INSTALL,bb2b3b8993bb7e0b6dc951901de72ed812bb8121954659c5b8aff34f2c006267
159,r21a_colorconst_241,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,430,4611,29,,,INSTALL,d2906a718c84f378e7ebbdd67ad8f5fbcf5376fad48d00ed50f8d571b2cd80ba
160,r21a_colorconst_242,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,638,4611,29,,,WITHHOLD,92d5e5a8dee12c653f914515dbc8c77eebe47bef6caf298bd219ec4bd9c6df36
161,r21a_colorconst_243,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,720,4611,29,,,INSTALL,ac69cc00a7e4c471ccd292d9a26ea2f42672bc3848e603923adf84aeb7ec08af
162,r21a_colorconst_244,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,183,4611,28,,,WITHHOLD,4b3dfa6a347895b850debfda0e853bc13e14843d31c070893f3df807eae27a65
163,r21a_colorconst_245,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,536,4611,29,,,INSTALL,1170a81d0f95bcbf638dddab54da566805ec1bba3cb7e02e5bfc4e3cfaf5f25d
164,r21a_colorconst_246,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,521,4611,29,,,WITHHOLD,b3f5ea7ae81befa0742cb2acf58329f32522d2786784277f6b8e0582b45b21c3
165,r21a_colorconst_247,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,426,4611,29,,,WITHHOLD,ca2dad28492380c91ca044afc82b18f89e545ec87d4ec5aacfd568b2f9e32617
166,r21a_colorconst_248,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,26,4611,31,,,INSTALL,e9acfee314d9bcbe07963eac3936842af866fcbf4162d2a70991cded64cd3aa7
167,r21a_colorconst_249,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,541,4611,29,,,INSTALL,ef7ee977ec0d9e9e660144832c4f2f1254507bc493aa49160293a8f94dbc946b
168,r21a_colorconst_25,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,303,4611,29,,,INSTALL,e87605599027b714a1291cceacc0d28d00f04835d84a2e03437dc61da6cf6ad7
169,r21a_colorconst_250,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,477,4611,29,,,WITHHOLD,8196150906e031fa917463a35cd14c5df710cddd7645db5ef75ff129a536cb21
170,r21a_colorconst_251,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,215,4611,29,,,INSTALL,9215bccffceea71ab52a4d86594c641dd82ad41a804b822abde1ae5efeb48910
171,r21a_colorconst_252,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,426,4611,29,,,WITHHOLD,2b27ad89d37e17c19e657e9181808ba3d980c6378b66bc9c334b73c471754154
172,r21a_colorconst_253,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,780,4611,29,,,INSTALL,4ee15d5e53aa697280bc87460a8476e79e7abc650af87d25e91c369773d16d63
173,r21a_colorconst_254,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,18,4611,31,,,INSTALL,16416ba4b79f0b8688e21e98208f64a23f98817e07b9b89b5682dda63a4366f6
174,r21a_colorconst_255,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,1036,4611,30,,,INSTALL,603080c2ecccae75994ed1210ef637d7040e4d4bb2a36b541106d22e1914d5f1
175,r21a_colorconst_256,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,547,4611,29,,,WITHHOLD,0fb98ecc247eca1dd10f0ac03c243854da5e93259492afbba6ba50d731222ac2
176,r21a_colorconst_257,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,902,4611,29,,,INSTALL,cfe60cb42a0f7c5319574599550425771888909931455a110f6e4c227d12c837
177,r21a_colorconst_258,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,439,4611,29,,,WITHHOLD,b889114fad6f703faddd0e917ed84723b5df00cde5d1c5f01c4620e5ac6d09d1
178,r21a_colorconst_259,,colorconst,DIFFERENT,gen_adv,SAME_SURFACE,high,89,4611,31,,,WITHHOLD,51a90396c66dfa0c9285e606040f53059a791847bb7e6fe9dc92af9e5ee851ec
179,r21a_colorconst_26,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,838,4611,29,,,WITHHOLD,4c0f07873f4db4f5edc64f587f6f2fcef3c5033547e692d61b769f0456f2f1af
180,r21a_colorconst_260,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,70,4611,31,,,INSTALL,8791fa2c72106e76a85ea42702e4109ba04ca40f058eac044b62db5196205394
181,r21a_colorconst_261,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,758,4611,29,,,INSTALL,6a22d9de3d63158a4f216eafeef524539f4d13943f3d044e1430b027e8d32485
182,r21a_colorconst_262,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,421,4611,29,,,WITHHOLD,91a75083a9f243e0ffde162ad8a10e401e878506f79cd062e99ca45930041217
183,r21a_colorconst_263,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,242,4611,29,,,INSTALL,3ac53c7be99e519c3836d678f6ffbb90c6f5019facde709221ad3c6a63846d6d
184,r21a_colorconst_264,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,534,4611,29,,,WITHHOLD,dd5973ee61016cf6f84f9fcbc28fa12eba1abc66856471ccbc7e07819ecdf494
185,r21a_colorconst_265,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,536,4611,29,,,INSTALL,82dbf48c87f56df4c4cb80663d241eb4a39e86dd1b3d8c8b9fc480bee02ddbd2
186,r21a_colorconst_266,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,992,4611,29,,,WITHHOLD,0f49d6ef17e60a5d1df44d53be5cbb91c30edb7e36c944e211192624f31497ac
187,r21a_colorconst_267,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,710,4611,29,,,INSTALL,37b23bffe479cf9426046516b66c4549d427638e72a656fcfdb5bb5e559c6602
188,r21a_colorconst_268,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,513,4611,29,,,WITHHOLD,85db3c656693a8b7351cc0e4cc4ba5ad63c85accaa0915c1482c939b1d69c689
189,r21a_colorconst_269,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,591,4611,29,,,INSTALL,39c2d0d171af37304b505cf8f10b31fc4cc5ae9139a8ed9b69307d07aa070006
190,r21a_colorconst_27,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,786,4611,29,,,INSTALL,e0cd25a3e00914b7905aed8b4f0788dfb2b686440e289e1e29d79398413d69b5
191,r21a_colorconst_270,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,522,4611,29,,,WITHHOLD,97998269d25b6763d6e9900bfaae95afd809ed0e2e24d28c28eb71d10cd6c148
192,r21a_colorconst_271,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,760,4611,29,,,INSTALL,e9e693993834e12829e822f70f27cf12b2265cf780e6d8b6cedde7cf38ea8f32
193,r21a_colorconst_272,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,284,4611,29,,,WITHHOLD,cfd12c385b841e861009f662590762a47c924574142791634ad939483d28b168
194,r21a_colorconst_273,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,891,4611,29,,,INSTALL,e5abe75e9a4990c64ecfd47bfc07628d9c9563d44a54f7103bebc79539b2c73e
195,r21a_colorconst_274,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,359,4611,29,,,WITHHOLD,e3b13c69e7db4f8eaca8199c2011d9c5872894915f0609ad5d99fa6523d455d5
196,r21a_colorconst_275,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,597,4611,29,,,INSTALL,cf4c9803f912453f0f3ad2af712a834effad3fa25b99578788330e4c63df9e81
197,r21a_colorconst_276,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,106,4611,31,,,INSTALL,240a63a5f757cb7c7a4bf0f648c0e0441b8d136c7c9bf15fccda6258fb80f864
198,r21a_colorconst_277,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,789,4611,29,,,WITHHOLD,17a52fc705353f9266b2c6c9b1b5626c48104e49aa603abf4434c46fc4f4beed
199,r21a_colorconst_278,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,280,4611,29,,,WITHHOLD,45934c575fa2c7652ad018735511483ae6ac5994a28f546abb6c0331797f7bba
200,r21a_colorconst_279,,colorconst,DIFFERENT,gen_adv,DIFFERENT,low,201,4611,28,,,INSTALL,06b80a354e9611e82794ca3044cf1ef66adcd0882cc4a0b90c18c49e923162e8
201,r21a_colorconst_28,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,460,4611,29,,,WITHHOLD,ac63742d504538275c20e7903828c01d142fce84439ecf09be533181112c4eaa
202,r21a_colorconst_280,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,501,4611,29,,,WITHHOLD,37d06fa68fb7c91e8fbff2ef0a4e45f4814c15f44101a6187ac9b199b7efcc5c
203,r21a_colorconst_281,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,301,4611,29,,,INSTALL,904e9441b07086709094ab395d96ad2f1dc9285d421459635a8c8527f1cb1853
204,r21a_colorconst_282,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,169,4611,28,,,WITHHOLD,e42ee98ceaf7a2f5993833f4697ed9f3e3dfee55610b952c16d8a18619235835
205,r21a_colorconst_283,,colorconst,DIFFERENT,gen_adv,SAME_SURFACE,high,85,4611,31,,,INSTALL,540d7f906765313274b624365a5b4775b6050b309bf3eec9988081e9c589e104
206,r21a_colorconst_284,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,58,4611,31,,,INSTALL,95fd802ada5285f4d90d891b7f8bd1f8df03550d3ecdc7e5b26f8f6233817c31
207,r21a_colorconst_285,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,620,4611,29,,,INSTALL,375ad01a4bfd45bddf74c2f84b3a072f28a3f8460c3acc90dbd45acd4b01462d
208,r21a_colorconst_286,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,164,4611,28,,,WITHHOLD,0e10a79beb7fd23739666ba76370762f0748abf42c7dea1f32a7c9e8b335af77
209,r21a_colorconst_287,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,872,4611,29,,,INSTALL,18fa17591e17863d52bbabd1d41b9d52d4736198389d03279866a75232dc4da1
210,r21a_colorconst_288,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,174,4611,28,,,WITHHOLD,917b279aa1eb8479981b9df77dca205b67ea8b8a8cfb963cfc96eca753f1265c
211,r21a_colorconst_289,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,313,4611,29,,,INSTALL,fc7c4387b82fb774e5f2904d52b7b7bddbeca783e325768754d0cf12d25b1210
212,r21a_colorconst_29,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,655,4611,29,,,INSTALL,bf209ece0c002e651ddf7289e7ab735ff6cd1fb11031983e1999986f7a1a0fed
213,r21a_colorconst_290,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,115,4611,31,,,INSTALL,8b877024adec2ea5519710d30642f36cfddf32bb83e5912a15ca95dbf1707e7b
214,r21a_colorconst_291,,colorconst,DIFFERENT,gen_adv,DIFFERENT,low,183,4611,28,,,INSTALL,072f15d53b7d1d50a6dd0d3cd0daae84c343deda92b28aa315f7cb05cf80b483
215,r21a_colorconst_292,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,135,4611,31,,,INSTALL,348a3dfdf212f81eced02d35649af5366cdfdc54408190271ea5fd461682620f
216,r21a_colorconst_293,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,423,4611,29,,,INSTALL,4f076b25cbb764490aaf474fced7a75914edb6245e1a4b1542953c85ca7abc07
217,r21a_colorconst_294,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,36,4611,31,,,INSTALL,a850b15f3d469bf836d713ff14799bf9789f48e52453d7ecdc9ba35af410a8e7
218,r21a_colorconst_295,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,466,4611,29,,,INSTALL,ba3d9a2e5701ef97e273091fd63b0f72faee587a0cf114cd06a6b6a4490e5305
219,r21a_colorconst_296,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,180,4611,28,,,WITHHOLD,87a0f10483a81a5f07dbf50b5e2626112f3261e0d55390d15e65f5fee38eee35
220,r21a_colorconst_297,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,611,4611,29,,,INSTALL,e71092819a5f084e4eeb39e71da2b82f98edcbdbcd3a2f1b2057a6ceadf00e4e
221,r21a_colorconst_298,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,133,4611,31,,,INSTALL,66f9bb918ee1f3b99dc7992f53400808b8d995a53fca5dd9fcf19dd438df3a0b
222,r21a_colorconst_299,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,949,4611,29,,,INSTALL,ff2a8f683d437c23e20625e2ab00885c656de3f2ed9095cbfdf797cfbc6d2fa2
223,r21a_colorconst_3,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,806,4611,29,,,INSTALL,598b6fdcb92b3c099fdb5ab5f9aad814a7baefd3670715c1c754fb872d5ce84d
224,r21a_colorconst_30,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,616,4611,29,,,WITHHOLD,a51e21fb70f17e0ec1ca98c78c9e455246b4179f1e30ae0e10cb01a4d6f04d2f
225,r21a_colorconst_300,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,33,4611,31,,,INSTALL,2c45c60e9e99800bd28d20cc0c7e79c78c1418e318d6c873134a5704b23f1442
226,r21a_colorconst_301,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,1405,4611,30,,,INSTALL,ce43d79d698f5f6924e31bfed190594c611b0c579be8b800c2b5b24d8e38e3db
227,r21a_colorconst_302,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,144,4611,31,,,INSTALL,03399f4b425b82f4d2cd0b459040b1f501fa295f78e923e4815afe1aa101541a
228,r21a_colorconst_303,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,664,4611,29,,,INSTALL,459898fa8406a56eff875967ffb025a4398ed839210405dd5982048d72191ed3
229,r21a_colorconst_304,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,164,4611,28,,,WITHHOLD,eb192e87103a5d672034c7c58fc6e112a72af9f41879de5516ae1e853b7e1c52
230,r21a_colorconst_305,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,600,4611,29,,,INSTALL,9312596e2c11a7dc3bc5b930ecd0d94d039af010061bb736fa44d01ebb576fc7
231,r21a_colorconst_306,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,74,4611,31,,,INSTALL,5133ded77c6507d9c62d9a238a8ab535921c6c625c47f729bfa39b89e161fc53
232,r21a_colorconst_307,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,273,4611,29,,,INSTALL,2612a96111fe8c84ca8e72ecbae5f87b45679506b20377948402cdd624a34c4f
233,r21a_colorconst_308,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,124,4611,31,,,INSTALL,5d97daac25c94d2773cd29df2932fa9c8c5db06be78c04e4a1935a9a3a5fd241
234,r21a_colorconst_309,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,388,4611,29,,,INSTALL,1db23d1836ace52b6d433ed7f387d29349451d066c84ed79aec0aafca0bbfb77
235,r21a_colorconst_31,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,474,4611,29,,,INSTALL,efdf9db180a100eb723088d76af81306c2825362db927975c6cdc32bfbb8a68e
236,r21a_colorconst_310,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,160,4611,28,,,WITHHOLD,aedbf73ce217076d3a196982692161bcccfc888e364516d1e25642c44741f1e9
237,r21a_colorconst_311,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,568,4611,29,,,INSTALL,e4bce5fc0644c58ffad599c6815957b191d4ae3b9e248ecc2f8eee76ea283c99
238,r21a_colorconst_312,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,135,4611,31,,,INSTALL,dae44d56ceeed190672aa316d000c2faa39e4630fd7a70a326e8fdcdb5e744f2
239,r21a_colorconst_313,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,1097,4611,30,,,INSTALL,50f36632e6084343ccf1bb9240797c4a655427f62863e8deb1d63cb05adc9a97
240,r21a_colorconst_314,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,153,4611,28,,,WITHHOLD,0587f5ff35ec81933618b90d95f647988968c50b7ab75887edc3d8db3b4c4741
241,r21a_colorconst_315,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,582,4611,29,,,INSTALL,c351dd39d5e4fc3bf950242fe015c24f4f17e009fd58e799d309a297efa68000
242,r21a_colorconst_316,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,172,4611,28,,,WITHHOLD,0bf60436b9c88f32075d8c29a54ca793b59573edd9cc75c60533457a6e527b74
243,r21a_colorconst_317,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,424,4611,29,,,INSTALL,398a1d83a1cd7445624474df63f95c5e9ec3928ba7d550aa0f40cfee19c8541e
244,r21a_colorconst_318,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,142,4611,31,,,INSTALL,34aa8c4c787811c00b2a2b1e204194480bdd0dd9cd4abd1b65087853e4e15a6e
245,r21a_colorconst_319,,colorconst,DIFFERENT,gen_adv,DIFFERENT,low,169,4611,28,,,WITHHOLD,72e0494943283f428f6ada09cc227d568b1bd783af0a6278dcadfd0a72c58e50
246,r21a_colorconst_32,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,755,4611,29,,,WITHHOLD,c5d13ad7885587bc4892c5a17f914b7c0f9b4fa758b13ec118984ac8cf73a44b
247,r21a_colorconst_320,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,115,4611,31,,,INSTALL,052d9eac5913d79f0a22d7da5f51b663c2a72ac39dca77035544b2ec7495a19e
248,r21a_colorconst_321,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,592,4611,29,,,INSTALL,12c5e8c80752c0d12866d5bcc10b24f5310310185e511c7bf2c6c362d0246d53
249,r21a_colorconst_322,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,high,75,4611,31,,,INSTALL,fc169a5f853d83ab3f92862cc75320ba15ff82eed06e290c8e00be922ef80599
250,r21a_colorconst_323,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,532,4611,29,,,INSTALL,4d92f5d4bea2b85735619ad3da332b020a5669c233fb6b11cd443bcbef96c0c4
251,r21a_colorconst_324,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,141,4611,31,,,INSTALL,5257a534215ab17fc8a6e5712cebea51b6c724f174a3cbe41d60e124483f55f8
252,r21a_colorconst_325,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,263,4611,29,,,INSTALL,41835adacd14067b7d6bf3b1184eeea92879ee54048c8aa385b87771e36b730a
253,r21a_colorconst_326,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,124,4611,31,,,INSTALL,fb040430f6673ab5acc151a5569824f8ac73669ef9af1618a9a4c5ed67ab7271
254,r21a_colorconst_327,,colorconst,DIFFERENT,gen_adv,DIFFERENT,low,179,4611,28,,,WITHHOLD,28b2a57b542cf371554af420b1f9a7aa897ee57266974dc5040927ba64ecb9bc
255,r21a_colorconst_328,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,103,4611,31,,,INSTALL,f470e555bb1e868dbfa35557b4e6aeaaeab3a07ba84affb48127556504cd0c3a
256,r21a_colorconst_329,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,488,4611,29,,,INSTALL,19e5122cd242e208932ae62ec8189273e7958118f962dc01e655c93ec07d085d
257,r21a_colorconst_33,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,1031,4611,30,,,INSTALL,11077b94dc0d540a6e54491349dd8774660984841e3fab515c842a8a9e33120a
258,r21a_colorconst_330,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,162,4611,28,,,WITHHOLD,4e5dc181d9c66f24ff47d4e02b6d2b32be4c8a02610c16d9797c8a6bbb45b6fd
259,r21a_colorconst_331,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,422,4611,29,,,INSTALL,5a212afb1a81e4e0e09b5e128807736ecb5b1739d68d0effc255739474858097
260,r21a_colorconst_332,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,160,4611,28,,,WITHHOLD,b6d1141d667aa2e3596db72deb628dcdafe06e2851c5e014de347fa2f6a5d7e7
261,r21a_colorconst_333,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,385,4611,29,,,WITHHOLD,d1294cc21e9cc672930be0432faa31aa6148493293b918bb2102698d15a53f12
262,r21a_colorconst_334,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,177,4611,28,,,WITHHOLD,b308d68fa2cc821832dedc745f47f23afd0c7f04dc19e9a83c084cfbe5288b01
263,r21a_colorconst_335,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,359,4611,29,,,INSTALL,01ee1221a7578585281514869822cbda0d9d967f6fdd94e51a58dc5a8aab8f48
264,r21a_colorconst_336,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,155,4611,28,,,WITHHOLD,55152df46d0a243b556634159b30e9874eee3164a332cac2ab273c0c3116575d
265,r21a_colorconst_337,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,259,4611,29,,,INSTALL,be2523e0cec494156a5a0a0d45f6892756d572224105f4d69e83c9b76fef78eb
266,r21a_colorconst_338,,colorconst,SAME_SURFACE,gen_adv,SAME_SURFACE,low,134,4611,31,,,INSTALL,ab8a2feca43ea30e26677bc29fa9e560f333d7e572b541a9aec291d48d3b48d4
267,r21a_colorconst_339,,colorconst,DIFFERENT,gen_adv,DIFFERENT,high,433,4611,29,,,WITHHOLD,c53ddcc2394952d87fa8469933bb4d1db1bc7fbdf2823c8d5c360a3e3bb65d5a
268,r21a_colorconst_34,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,high,630,4611,29,,,WITHHOLD,be3b8ad4a58794fbcc0329dd3c78a40bcb1a7a7770f2fedcebf3ebe538e4cf0b
269,r21a_colorconst_340,,colorconst,SAME_SURFACE,gen_adv,DIFFERENT,low,186,4611,28,,,WITHHOLD,7770e72d064e043dd1edc79f681b4756a6b77df92aacf254b3cbae3715715c4f
