replica,checkpoint,arm,cohort,reachable,known,no_unique,union,union_lost,union_rescued,hybrid,hybrid_lost,hybrid_rescued,anchor_lost,anchor_gained,t0success,t0unknown,t0wrong
2,7,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,8,0,A,517,405,112,528,14,3,523,9,3,4,2,340,109,91
2,8,0,B,523,407,116,524,5,4,522,3,4,1,3,348,116,76
2,8,0,C,528,410,118,525,2,5,521,0,7,0,7,347,128,65
2,8,0,D,523,408,115,527,10,6,522,5,6,3,5,329,132,79
2,8,1,A,522,408,114,528,9,3,523,4,3,1,4,352,133,55
2,8,1,B,523,406,117,524,3,2,522,1,2,0,2,362,141,37
2,8,1,C,527,409,118,525,3,5,521,0,6,0,6,345,158,37
2,8,1,D,524,408,116,527,9,6,522,4,6,3,6,331,155,54
2,8,2,A,520,407,113,528,9,1,523,4,1,0,1,350,141,49
2,8,2,B,522,406,116,524,4,2,522,2,2,1,2,361,144,35
2,8,2,C,524,406,118,525,3,2,521,0,3,0,3,339,168,33
2,8,2,D,524,407,117,527,6,3,522,2,4,1,4,334,160,46
2,8,3,A,520,408,112,528,12,4,523,7,4,3,4,339,109,92
2,8,3,B,524,409,115,524,6,6,522,4,6,3,6,347,115,78
2,8,3,C,529,412,117,525,5,9,521,2,10,2,10,339,128,73
2,8,3,D,526,408,118,527,9,8,522,4,8,4,9,326,126,88
2,8,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,8,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,8,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,8,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,9,0,A,516,405,111,528,15,3,523,10,3,6,3,335,100,105
2,9,0,B,526,410,116,524,4,6,522,2,6,1,6,350,110,80
2,9,0,C,528,411,117,525,4,7,521,1,8,1,8,342,121,77
2,9,0,D,523,407,116,527,11,7,522,6,7,6,8,325,120,95
2,9,1,A,521,409,112,528,11,4,523,6,4,2,4,353,128,59
2,9,1,B,524,408,116,524,4,4,522,2,4,1,4,363,138,39
2,9,1,C,524,407,117,525,4,3,521,1,4,1,4,339,158,43
2,9,1,D,523,406,117,527,9,5,522,4,5,3,5,334,152,54
2,9,2,A,522,407,115,528,7,1,523,2,1,1,4,353,150,37
2,9,2,B,523,406,117,524,3,2,522,1,2,0,2,360,154,26
2,9,2,C,523,405,118,525,3,1,521,0,2,0,2,338,173,29
2,9,2,D,521,404,117,527,8,2,522,3,2,3,3,337,170,33
2,9,3,A,520,408,112,528,12,4,523,7,4,3,4,338,110,92
2,9,3,B,524,409,115,524,6,6,522,4,6,3,6,348,114,78
2,9,3,C,529,412,117,525,5,9,521,2,10,2,10,338,128,74
2,9,3,D,526,408,118,527,9,8,522,4,8,4,9,326,126,88
2,9,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,9,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,9,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,9,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,10,0,A,521,409,112,528,10,3,523,5,3,2,4,348,126,66
2,10,0,B,523,408,115,524,6,5,522,4,5,3,5,352,127,61
2,10,0,C,524,407,117,525,4,3,521,1,4,1,4,343,143,54
2,10,0,D,522,407,115,527,11,6,522,7,7,6,7,334,143,63
2,10,1,A,522,407,115,528,8,2,523,3,2,1,4,353,150,37
2,10,1,B,522,406,116,524,5,3,522,3,3,2,3,361,150,29
2,10,1,C,522,405,117,525,5,2,521,2,3,2,3,339,172,29
2,10,1,D,523,405,118,527,6,2,522,3,4,3,5,339,167,34
2,10,2,A,521,407,114,528,8,1,523,3,1,0,2,351,142,47
2,10,2,B,522,406,116,524,4,2,522,2,2,1,2,361,147,32
2,10,2,C,523,405,118,525,3,1,521,0,2,0,2,337,172,31
2,10,2,D,521,405,116,527,8,2,522,4,3,4,4,334,164,42
2,10,3,A,520,408,112,528,12,4,523,7,4,3,4,338,110,92
2,10,3,B,524,409,115,524,6,6,522,4,6,3,6,348,114,78
2,10,3,C,529,412,117,525,5,9,521,2,10,2,10,337,128,75
2,10,3,D,526,408,118,527,9,8,522,4,8,4,9,326,126,88
2,10,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,10,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,10,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,10,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,11,0,A,521,407,114,528,11,4,523,6,4,3,5,347,122,71
2,11,0,B,524,407,117,524,6,6,522,4,6,3,6,359,135,46
2,11,0,C,528,410,118,525,4,7,521,2,9,2,9,344,149,47
2,11,0,D,522,408,114,527,11,6,522,7,7,5,6,330,147,63
2,11,1,A,520,406,114,528,9,1,523,4,1,1,2,354,146,40
2,11,1,B,523,406,117,524,3,2,522,1,2,0,2,359,152,29
2,11,1,C,525,407,118,525,3,3,521,0,4,0,4,341,171,28
2,11,1,D,522,405,117,527,7,2,522,2,2,2,3,339,166,35
2,11,2,A,523,408,115,528,7,2,523,2,2,0,4,354,149,37
2,11,2,B,523,406,117,524,3,2,522,1,2,0,2,360,154,26
2,11,2,C,523,405,118,525,3,1,521,0,2,0,2,338,173,29
2,11,2,D,521,404,117,527,8,2,522,3,2,3,3,337,171,32
2,11,3,A,520,408,112,528,12,4,523,7,4,3,4,339,109,92
2,11,3,B,525,409,116,524,5,6,522,3,6,2,6,348,115,77
2,11,3,C,529,412,117,525,5,9,521,2,10,2,10,336,128,76
2,11,3,D,526,408,118,527,9,8,522,4,8,4,9,326,126,88
2,11,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,11,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,11,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,11,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,12,0,A,517,405,112,528,14,3,523,9,3,4,2,337,105,98
2,12,0,B,523,407,116,524,5,4,522,3,4,1,3,347,110,83
2,12,0,C,529,411,118,525,2,6,521,0,8,0,8,345,123,72
2,12,0,D,521,407,114,527,12,6,522,7,6,5,5,320,122,98
2,12,1,A,521,407,114,528,8,1,523,3,1,0,2,352,141,47
2,12,1,B,522,405,117,524,3,1,522,1,1,0,1,361,146,33
2,12,1,C,523,405,118,525,3,1,521,0,2,0,2,337,169,34
2,12,1,D,522,406,116,527,7,2,522,3,3,2,3,332,164,44
2,12,2,A,521,407,114,528,8,1,523,3,1,0,2,351,142,47
2,12,2,B,522,406,116,524,4,2,522,2,2,1,2,362,145,33
2,12,2,C,522,405,117,525,4,1,521,1,2,1,2,337,172,31
2,12,2,D,522,405,117,527,7,2,522,3,3,3,4,333,163,44
2,12,3,A,520,408,112,528,12,4,523,7,4,3,4,344,110,86
2,12,3,B,525,409,116,524,5,6,522,3,6,2,6,347,118,75
2,12,3,C,529,412,117,525,5,9,521,2,10,2,10,338,129,73
2,12,3,D,526,407,119,527,8,7,522,3,7,3,8,331,127,82
2,12,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,12,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,12,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,12,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,13,0,A,516,405,111,528,15,3,523,10,3,6,3,331,93,116
2,13,0,B,525,410,115,524,5,6,522,3,6,2,6,346,108,86
2,13,0,C,528,411,117,525,4,7,521,1,8,1,8,340,115,85
2,13,0,D,523,407,116,527,11,7,522,6,7,6,8,326,113,101
2,13,1,A,519,408,111,528,12,3,523,7,3,3,3,351,126,63
2,13,1,B,524,408,116,524,4,4,522,2,4,1,4,354,132,54
2,13,1,C,528,410,118,525,3,6,521,0,7,0,7,343,149,48
2,13,1,D,525,407,118,527,7,5,522,2,5,2,6,335,146,59
2,13,2,A,519,407,112,528,11,2,523,6,2,2,2,352,129,59
2,13,2,B,524,408,116,524,4,4,522,2,4,1,4,363,140,37
2,13,2,C,525,407,118,525,4,4,521,1,5,1,5,342,157,41
2,13,2,D,522,406,116,527,10,5,522,5,5,4,5,333,152,55
2,13,3,A,520,408,112,528,12,4,523,7,4,3,4,340,108,92
2,13,3,B,524,409,115,524,6,6,522,4,6,3,6,346,116,78
2,13,3,C,529,412,117,525,5,9,521,2,10,2,10,336,128,76
2,13,3,D,527,408,119,527,8,8,522,3,8,3,9,329,125,86
2,13,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,13,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,13,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,13,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,14,0,A,521,410,111,528,11,4,523,6,4,3,5,347,117,76
2,14,0,B,523,408,115,524,6,5,522,4,5,3,5,349,119,72
2,14,0,C,524,407,117,525,4,3,521,1,4,1,4,344,135,61
2,14,0,D,522,407,115,527,11,6,522,7,7,6,7,330,138,72
2,14,1,A,521,407,114,528,8,1,523,3,1,2,4,355,150,35
2,14,1,B,522,406,116,524,4,2,522,2,2,2,3,360,154,26
2,14,1,C,521,404,117,525,5,1,521,2,2,2,2,337,174,29
2,14,1,D,522,406,116,527,8,3,522,4,4,4,5,337,170,33
2,14,2,A,521,406,115,528,7,0,523,2,0,1,3,357,155,28
2,14,2,B,522,405,117,524,3,1,522,1,1,1,2,361,156,23
2,14,2,C,522,405,117,525,4,1,521,1,2,1,2,339,181,20
2,14,2,D,521,404,117,527,7,1,522,3,2,3,3,340,176,24
2,14,3,A,520,408,112,528,12,4,523,7,4,3,4,338,106,96
2,14,3,B,525,410,115,524,6,7,522,4,7,3,7,346,113,81
2,14,3,C,529,412,117,525,5,9,521,2,10,2,10,336,126,78
2,14,3,D,526,408,118,527,9,8,522,4,8,4,9,327,124,89
2,14,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,14,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,14,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,14,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,15,0,A,521,407,114,528,11,4,523,6,4,3,5,345,114,81
2,15,0,B,526,410,116,524,5,7,522,3,7,2,7,362,123,55
2,15,0,C,530,412,118,525,3,8,521,1,10,1,10,344,140,56
2,15,0,D,521,408,113,527,13,7,522,10,9,8,8,329,141,70
2,15,1,A,522,407,115,528,7,1,523,2,1,1,4,357,154,29
2,15,1,B,521,404,117,524,4,1,522,2,1,2,2,361,157,22
2,15,1,C,522,404,118,525,4,1,521,1,2,1,2,339,181,20
2,15,1,D,520,403,117,527,9,2,522,4,2,3,2,340,174,26
2,15,2,A,519,407,112,528,11,2,523,6,2,2,2,350,136,54
2,15,2,B,523,407,116,524,4,3,522,2,3,1,3,363,142,35
2,15,2,C,523,405,118,525,4,2,521,1,3,1,3,339,164,37
2,15,2,D,523,406,117,527,8,4,522,3,4,2,4,333,157,50
2,15,3,A,519,408,111,528,13,4,523,8,4,4,4,335,103,102
2,15,3,B,525,410,115,524,6,7,522,4,7,3,7,347,112,81
2,15,3,C,529,412,117,525,5,9,521,2,10,2,10,335,125,80
2,15,3,D,526,408,118,527,9,8,522,4,8,4,9,327,123,90
2,15,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,15,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,15,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,15,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,16,0,A,518,406,112,528,14,4,523,9,4,4,3,335,95,110
2,16,0,B,523,407,116,524,5,4,522,3,4,1,3,347,101,92
2,16,0,C,529,411,118,525,3,7,521,1,9,1,9,347,116,77
2,16,0,D,521,407,114,527,12,6,522,7,6,5,5,322,116,102
2,16,1,A,521,407,114,528,9,2,523,4,2,1,3,354,143,43
2,16,1,B,522,405,117,524,3,1,522,1,1,0,1,359,149,32
2,16,1,C,523,406,117,525,4,2,521,1,3,1,3,340,170,30
2,16,1,D,523,406,117,527,7,3,522,2,3,2,4,340,163,37
2,16,2,A,521,406,115,528,7,0,523,2,0,1,3,357,155,28
2,16,2,B,522,405,117,524,3,1,522,1,1,1,2,361,156,23
2,16,2,C,522,405,117,525,4,1,521,1,2,1,2,339,181,20
2,16,2,D,521,404,117,527,7,1,522,3,2,3,3,340,176,24
2,16,3,A,519,408,111,528,13,4,523,8,4,4,4,335,103,102
2,16,3,B,525,410,115,524,6,7,522,4,7,3,7,347,112,81
2,16,3,C,529,412,117,525,5,9,521,2,10,2,10,335,125,80
2,16,3,D,526,408,118,527,9,8,522,4,8,4,9,328,122,90
2,16,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,16,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,16,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,16,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,17,0,A,516,406,110,528,16,4,523,11,4,7,4,325,90,125
2,17,0,B,525,409,116,524,5,6,522,3,6,2,6,346,103,91
2,17,0,C,529,412,117,525,4,8,521,1,9,1,9,338,109,93
2,17,0,D,521,406,115,527,13,7,522,8,7,8,8,320,109,111
2,17,1,A,519,407,112,528,11,2,523,6,2,3,3,354,141,45
2,17,1,B,524,407,117,524,3,3,522,1,3,0,3,360,149,31
2,17,1,C,523,406,117,525,4,2,521,1,3,1,3,339,171,30
2,17,1,D,523,406,117,527,7,3,522,3,4,3,5,338,164,38
2,17,2,A,520,406,114,528,8,0,523,3,0,1,2,353,150,37
2,17,2,B,523,406,117,524,3,2,522,1,2,0,2,361,153,26
2,17,2,C,523,405,118,525,3,1,521,0,2,0,2,339,179,22
2,17,2,D,521,404,117,527,8,2,522,4,3,3,3,340,172,28
2,17,3,A,519,408,111,528,13,4,523,8,4,4,4,335,104,101
2,17,3,B,524,409,115,524,6,6,522,4,6,3,6,347,112,81
2,17,3,C,529,412,117,525,5,9,521,2,10,2,10,335,125,80
2,17,3,D,526,408,118,527,9,8,522,4,8,4,9,327,123,90
2,17,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,17,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,17,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,17,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,18,0,A,519,409,110,528,13,4,523,8,4,4,4,344,111,85
2,18,0,B,523,408,115,524,6,5,522,4,5,3,5,346,118,76
2,18,0,C,525,408,117,525,5,5,521,2,6,2,6,342,132,66
2,18,0,D,523,409,114,527,11,7,522,7,8,6,8,328,132,80
2,18,1,A,521,407,114,528,8,1,523,3,1,0,2,354,140,46
2,18,1,B,521,405,116,524,5,2,522,3,2,2,2,361,145,34
2,18,1,C,524,407,117,525,4,3,521,1,4,1,4,341,168,31
2,18,1,D,522,405,117,527,7,2,522,3,3,2,3,337,161,42
2,18,2,A,521,407,114,528,9,2,523,4,2,1,3,354,142,44
2,18,2,B,524,407,117,524,3,3,522,1,3,0,3,360,148,32
2,18,2,C,524,406,118,525,3,2,521,0,3,0,3,339,169,32
2,18,2,D,523,406,117,527,8,4,522,3,4,2,4,337,162,41
2,18,3,A,518,407,111,528,14,4,523,9,4,5,4,333,101,106
2,18,3,B,524,409,115,524,6,6,522,4,6,3,6,346,111,83
2,18,3,C,529,412,117,525,5,9,521,2,10,2,10,336,124,80
2,18,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,18,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,18,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,18,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,18,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,19,0,A,520,406,114,528,12,4,523,7,4,4,5,345,103,92
2,19,0,B,526,410,116,524,6,8,522,4,8,3,8,353,117,70
2,19,0,C,530,412,118,525,3,8,521,1,10,1,10,345,136,59
2,19,0,D,520,407,113,527,13,6,522,10,8,8,7,329,131,80
2,19,1,A,520,407,113,528,11,3,523,6,3,3,4,358,139,43
2,19,1,B,521,405,116,524,5,2,522,3,2,2,2,360,150,30
2,19,1,C,525,407,118,525,5,5,521,2,6,2,6,344,167,29
2,19,1,D,520,405,115,527,10,3,522,5,3,5,4,337,165,38
2,19,2,A,520,406,114,528,8,0,523,3,0,1,2,352,149,39
2,19,2,B,523,406,117,524,3,2,522,1,2,0,2,361,153,26
2,19,2,C,523,405,118,525,3,1,521,0,2,0,2,339,178,23
2,19,2,D,522,405,117,527,7,2,522,3,3,3,4,340,170,30
2,19,3,A,517,406,111,528,15,4,523,10,4,6,4,334,97,109
2,19,3,B,525,410,115,524,6,7,522,4,7,3,7,346,110,84
2,19,3,C,529,412,117,525,5,9,521,2,10,2,10,338,122,80
2,19,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,19,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,19,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,19,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,19,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,20,0,A,518,406,112,528,14,4,523,9,4,4,3,327,84,129
2,20,0,B,523,408,115,524,6,5,522,4,5,2,4,343,95,102
2,20,0,C,529,411,118,525,3,7,521,1,9,1,9,343,113,84
2,20,0,D,520,407,113,527,13,6,522,8,6,6,5,325,107,108
2,20,1,A,521,407,114,528,9,2,523,4,2,1,3,354,142,44
2,20,1,B,523,406,117,524,3,2,522,1,2,0,2,360,149,31
2,20,1,C,525,407,118,525,3,3,521,0,4,0,4,341,167,32
2,20,1,D,524,407,117,527,7,4,522,2,4,1,4,338,162,40
2,20,2,A,520,407,113,528,10,2,523,5,2,2,3,353,140,47
2,20,2,B,523,406,117,524,3,2,522,1,2,0,2,361,147,32
2,20,2,C,524,406,118,525,3,2,521,0,3,0,3,339,168,33
2,20,2,D,523,406,117,527,8,4,522,3,4,2,4,336,160,44
2,20,3,A,519,408,111,528,14,5,523,9,5,5,5,333,100,107
2,20,3,B,525,410,115,524,6,7,522,4,7,3,7,347,110,83
2,20,3,C,529,412,117,525,5,9,521,2,10,2,10,336,124,80
2,20,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,20,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,20,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,20,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,20,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,21,0,A,515,405,110,528,17,4,523,12,4,8,4,319,88,133
2,21,0,B,524,408,116,524,6,6,522,4,6,3,6,340,100,100
2,21,0,C,529,412,117,525,4,8,521,1,9,1,9,336,106,98
2,21,0,D,521,406,115,527,13,7,522,8,7,8,8,320,107,113
2,21,1,A,521,407,114,528,8,1,523,3,1,0,2,354,147,39
2,21,1,B,523,406,117,524,3,2,522,1,2,0,2,361,150,29
2,21,1,C,521,404,117,525,4,0,521,1,1,1,1,339,171,30
2,21,1,D,520,403,117,527,9,2,522,4,2,4,3,336,166,38
2,21,2,A,520,405,115,528,8,0,523,3,0,2,3,356,151,33
2,21,2,B,524,407,117,524,3,3,522,1,3,0,3,360,153,27
2,21,2,C,524,405,119,525,2,1,521,0,3,0,3,339,178,23
2,21,2,D,522,405,117,527,7,2,522,2,2,2,3,338,173,29
2,21,3,A,517,406,111,528,15,4,523,10,4,6,4,334,99,107
2,21,3,B,525,410,115,524,6,7,522,4,7,3,7,346,110,84
2,21,3,C,530,412,118,525,4,9,521,2,11,2,11,338,122,80
2,21,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,21,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,21,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,21,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,21,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,22,0,A,518,408,110,528,13,3,523,8,3,4,3,341,106,93
2,22,0,B,521,407,114,524,7,4,522,5,4,4,4,344,116,80
2,22,0,C,525,408,117,525,5,5,521,2,6,2,6,341,131,68
2,22,0,D,522,408,114,527,12,7,522,8,8,7,8,328,126,86
2,22,1,A,520,408,112,528,10,2,523,5,2,1,2,349,137,54
2,22,1,B,523,406,117,524,3,2,522,1,2,0,2,362,140,38
2,22,1,C,524,405,119,525,2,1,521,0,3,0,3,340,159,41
2,22,1,D,527,410,117,527,6,6,522,2,7,1,7,336,153,51
2,22,2,A,521,407,114,528,8,1,523,3,1,0,2,350,143,47
2,22,2,B,523,407,116,524,4,3,522,2,3,1,3,362,145,33
2,22,2,C,524,406,118,525,3,2,521,0,3,0,3,340,169,31
2,22,2,D,523,406,117,527,7,3,522,3,4,2,4,336,160,44
2,22,3,A,517,406,111,528,15,4,523,10,4,6,4,334,97,109
2,22,3,B,526,410,116,524,5,7,522,3,7,2,7,345,110,85
2,22,3,C,530,412,118,525,4,9,521,2,11,2,11,338,121,81
2,22,3,D,525,408,117,527,10,8,522,5,8,5,9,326,121,93
2,22,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,22,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,22,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,22,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,23,0,A,518,406,112,528,14,4,523,9,4,5,4,344,100,96
2,23,0,B,526,410,116,524,6,8,522,4,8,3,8,350,107,83
2,23,0,C,531,413,118,525,3,9,521,1,11,1,11,345,131,64
2,23,0,D,519,407,112,527,14,6,522,10,7,8,6,326,129,85
2,23,1,A,521,407,114,528,8,1,523,3,1,0,2,353,151,36
2,23,1,B,523,406,117,524,3,2,522,1,2,0,2,362,154,24
2,23,1,C,523,405,118,525,3,1,521,0,2,0,2,339,178,23
2,23,1,D,522,405,117,527,7,2,522,2,2,2,3,338,172,30
2,23,2,A,520,405,115,528,8,0,523,3,0,2,3,356,151,33
2,23,2,B,524,407,117,524,3,3,522,1,3,0,3,361,153,26
2,23,2,C,523,405,118,525,3,1,521,1,3,1,3,339,178,23
2,23,2,D,522,405,117,527,7,2,522,2,2,2,3,338,173,29
2,23,3,A,519,407,112,528,13,4,523,8,4,5,5,334,97,109
2,23,3,B,525,410,115,524,6,7,522,4,7,3,7,345,110,85
2,23,3,C,530,412,118,525,4,9,521,2,11,2,11,338,121,81
2,23,3,D,525,408,117,527,10,8,522,5,8,5,9,326,121,93
2,23,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,23,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,23,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,23,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,24,0,A,518,406,112,528,14,4,523,9,4,4,3,326,81,133
2,24,0,B,523,408,115,524,7,6,522,5,6,3,5,344,86,110
2,24,0,C,529,411,118,525,3,7,521,1,9,1,9,340,105,95
2,24,0,D,520,408,112,527,13,6,522,9,7,7,6,321,104,115
2,24,1,A,522,408,114,528,8,2,523,3,2,0,3,354,140,46
2,24,1,B,522,406,116,524,4,2,522,2,2,1,2,361,146,33
2,24,1,C,522,405,117,525,4,1,521,1,2,1,2,339,170,31
2,24,1,D,523,406,117,527,7,3,522,3,4,2,4,336,162,42
2,24,2,A,521,407,114,528,8,1,523,3,1,0,2,350,143,47
2,24,2,B,523,407,116,524,4,3,522,2,3,1,3,363,144,33
2,24,2,C,524,406,118,525,3,2,521,0,3,0,3,340,169,31
2,24,2,D,523,406,117,527,7,3,522,3,4,2,4,336,161,43
2,24,3,A,519,407,112,528,13,4,523,8,4,5,5,334,97,109
2,24,3,B,525,410,115,524,6,7,522,4,7,3,7,345,110,85
2,24,3,C,530,412,118,525,4,9,521,2,11,2,11,338,121,81
2,24,3,D,525,408,117,527,10,8,522,5,8,5,9,326,121,93
2,24,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,24,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,24,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,24,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,25,0,A,515,405,110,528,17,4,523,12,4,8,4,316,86,138
2,25,0,B,524,408,116,524,6,6,522,4,6,3,6,336,93,111
2,25,0,C,529,412,117,525,4,8,521,1,9,1,9,333,102,105
2,25,0,D,522,407,115,527,13,8,522,8,8,8,9,321,103,116
2,25,1,A,518,407,111,528,13,3,523,8,3,4,3,346,119,75
2,25,1,B,525,409,116,524,4,5,522,2,5,1,5,353,123,64
2,25,1,C,526,410,116,525,6,7,521,3,8,3,8,344,133,63
2,25,1,D,523,407,116,527,10,6,522,5,6,4,6,330,134,76
2,25,2,A,522,407,115,528,7,1,523,2,1,0,3,355,147,38
2,25,2,B,523,407,116,524,4,3,522,2,3,1,3,362,148,30
2,25,2,C,523,405,118,525,3,1,521,0,2,0,2,338,170,32
2,25,2,D,522,405,117,527,8,3,522,3,3,2,3,336,165,39
2,25,3,A,519,407,112,528,13,4,523,8,4,5,5,334,97,109
2,25,3,B,526,410,116,524,5,7,522,3,7,2,7,345,110,85
2,25,3,C,530,412,118,525,4,9,521,2,11,2,11,338,121,81
2,25,3,D,525,408,117,527,10,8,522,5,8,5,9,326,121,93
2,25,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,25,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,25,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,25,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,26,0,A,518,408,110,528,13,3,523,8,3,4,3,333,99,108
2,26,0,B,521,407,114,524,7,4,522,5,4,4,4,344,111,85
2,26,0,C,525,408,117,525,5,5,521,2,6,2,6,339,130,71
2,26,0,D,522,409,113,527,12,7,522,8,8,7,8,327,119,94
2,26,1,A,522,408,114,528,8,2,523,3,2,0,3,355,146,39
2,26,1,B,522,406,116,524,5,3,522,3,3,2,3,362,149,29
2,26,1,C,521,404,117,525,5,1,521,2,2,2,2,337,172,31
2,26,1,D,522,406,116,527,8,3,522,4,4,3,4,336,165,39
2,26,2,A,520,406,114,528,8,0,523,3,0,1,2,353,146,41
2,26,2,B,524,407,117,524,3,3,522,1,3,0,3,360,150,30
2,26,2,C,522,405,117,525,4,1,521,1,2,1,2,339,171,30
2,26,2,D,522,405,117,527,7,2,522,3,3,3,4,336,169,35
2,26,3,A,519,407,112,528,13,4,523,8,4,5,5,333,100,107
2,26,3,B,526,410,116,524,5,7,522,3,7,2,7,347,110,83
2,26,3,C,530,412,118,525,4,9,521,2,11,2,11,336,124,80
2,26,3,D,526,408,118,527,9,8,522,4,8,4,9,326,122,92
2,26,4,A,519,406,113,528,10,1,523,5,1,0,0,349,141,50
2,26,4,B,521,405,116,524,4,1,522,2,1,0,0,362,142,36
2,26,4,C,521,404,117,525,4,0,521,0,0,0,0,339,167,34
2,26,4,D,521,404,117,527,8,2,522,3,2,0,0,332,160,48
2,27,0,A,519,407,112,528,13,4,523,8,4,4,4,343,97,100
2,27,0,B,526,410,116,524,6,8,522,4,8,3,8,351,99,90
2,27,0,C,531,413,118,525,3,9,521,1,11,1,11,343,126,71
2,27,0,D,519,407,112,527,14,6,522,10,7,8,6,326,120,94
2,27,1,A,519,405,114,528,10,1,523,5,1,2,2,354,148,38
